time_s,mf4_time_s,front_brake_pressure_psi,rear_brake_pressure_linear_psi,rear_brake_pressure_hold_psi
56.23999999994885,522.0564539999489,0.0,0.0,0.0
56.24999999994884,522.0664539999489,0.0,0.0,0.0
56.25999999994883,522.0764539999489,0.0,0.0,0.0
56.26999999994882,522.0864539999488,0.0,0.0,0.0
56.279999999948814,522.0964539999488,0.0,0.0,0.0
56.289999999948805,522.1064539999488,0.0,0.0,0.0
56.299999999948795,522.1164539999488,0.0,0.0,0.0
56.309999999948786,522.1264539999488,0.0,0.0,0.0
56.31999999994878,522.1364539999488,0.0,0.0,0.0
56.32999999994877,522.1464539999488,0.0,0.0,0.0
56.33999999994876,522.1564539999488,0.0,0.0,0.0
56.34999999994875,522.1664539999488,0.0,0.0,0.0
56.35999999994874,522.1764539999488,0.0,0.0,0.0
56.36999999994873,522.1864539999488,0.0,0.0,0.0
56.37999999994872,522.1964539999487,0.0,0.0,0.0
56.389999999948714,522.2064539999487,0.0,0.0,0.0
56.399999999948704,522.2164539999487,0.0,0.0,0.0
56.409999999948695,522.2264539999487,0.0,0.0,0.0
56.419999999948686,522.2364539999487,0.0,0.0,0.0
56.42999999994868,522.2464539999487,0.0,0.0,0.0
56.43999999994867,522.2564539999487,0.0,0.0,0.0
56.44999999994866,522.2664539999487,0.0,0.0,0.0
56.45999999994865,522.2764539999487,0.0,0.0,0.0
56.46999999994864,522.2864539999487,0.0,0.0,0.0
56.47999999994863,522.2964539999487,0.0,0.0,0.0
56.48999999994862,522.3064539999486,0.0,0.0,0.0
56.49999999994861,522.3164539999486,0.0,0.0,0.0
56.509999999948604,522.3264539999486,0.0,0.0,0.0
56.519999999948595,522.3364539999486,0.0,0.0,0.0
56.529999999948586,522.3464539999486,0.0,0.0,0.0
56.53999999994858,522.3564539999486,0.0,0.0,0.0
56.54999999994857,522.3664539999486,0.0,0.0,0.0
56.55999999994856,522.3764539999486,0.0,0.0,0.0
56.56999999994855,522.3864539999486,0.0,0.0,0.0
56.57999999994854,522.3964539999486,0.0,0.0,0.0
56.58999999994853,522.4064539999486,0.0,0.0,0.0
56.59999999994852,522.4164539999485,0.0,0.0,0.0
56.60999999994851,522.4264539999485,0.0,0.0,0.0
56.619999999948504,522.4364539999485,0.0,0.0,0.0
56.629999999948495,522.4464539999485,0.0,0.0,0.0
56.639999999948486,522.4564539999485,0.0,0.0,0.0
56.64999999994848,522.4664539999485,0.0,0.0,0.0
56.65999999994847,522.4764539999485,0.0,0.0,0.0
56.66999999994846,522.4864539999485,0.0,0.0,0.0
56.67999999994845,522.4964539999485,0.0,0.0,0.0
56.68999999994844,522.5064539999485,0.0,0.0,0.0
56.69999999994843,522.5164539999485,0.0,0.0,0.0
56.70999999994842,522.5264539999484,0.0,0.0,0.0
56.71999999994841,522.5364539999484,0.0,0.0,0.0
56.729999999948404,522.5464539999484,0.0,0.0,0.0
56.739999999948395,522.5564539999484,0.0,0.0,0.0
56.749999999948386,522.5664539999484,0.0,0.0,0.0
56.75999999994838,522.5764539999484,0.0,0.0,0.0
56.76999999994837,522.5864539999484,0.0,0.0,0.0
56.77999999994836,522.5964539999484,0.0,0.0,0.0
56.78999999994835,522.6064539999484,0.0,0.0,0.0
56.79999999994834,522.6164539999484,0.0,0.0,0.0
56.80999999994833,522.6264539999484,0.0,0.0,0.0
56.81999999994832,522.6364539999483,0.0,0.0,0.0
56.82999999994831,522.6464539999483,0.0,0.0,0.0
56.839999999948304,522.6564539999483,0.0,0.0,0.0
56.849999999948295,522.6664539999483,0.0,0.0,0.0
56.859999999948286,522.6764539999483,0.0,0.0,0.0
56.86999999994828,522.6864539999483,0.0,0.0,0.0
56.87999999994827,522.6964539999483,0.0,0.0,0.0
56.88999999994826,522.7064539999483,0.0,0.0,0.0
56.89999999994825,522.7164539999483,0.0,0.0,0.0
56.90999999994824,522.7264539999483,0.0,0.0,0.0
56.91999999994823,522.7364539999483,0.0,0.0,0.0
56.92999999994822,522.7464539999482,0.0,0.0,0.0
56.93999999994821,522.7564539999482,0.0,0.0,0.0
56.949999999948204,522.7664539999482,0.0,0.0,0.0
56.959999999948195,522.7764539999482,0.0,0.0,0.0
56.969999999948186,522.7864539999482,0.0,0.0,0.0
56.97999999994818,522.7964539999482,0.0,0.0,0.0
56.98999999994817,522.8064539999482,0.0,0.0,0.0
56.99999999994816,522.8164539999482,0.0,0.0,0.0
57.00999999994815,522.8264539999482,0.0,0.0,0.0
57.01999999994814,522.8364539999482,0.0,0.0,0.0
57.02999999994813,522.8464539999482,0.0,0.0,0.0
57.03999999994812,522.8564539999481,0.0,0.0,0.0
57.04999999994811,522.8664539999481,0.0,0.0,0.0
57.059999999948104,522.8764539999481,0.0,0.0,0.0
57.069999999948095,522.8864539999481,0.0,0.0,0.0
57.079999999948086,522.8964539999481,0.0,0.0,0.0
57.08999999994808,522.9064539999481,0.0,0.0,0.0
57.09999999994807,522.9164539999481,0.0,0.0,0.0
57.10999999994806,522.9264539999481,0.0,0.0,0.0
57.11999999994805,522.9364539999481,0.0,0.0,0.0
57.12999999994804,522.9464539999481,0.0,0.0,0.0
57.13999999994803,522.956453999948,0.0,0.0,0.0
57.14999999994802,522.966453999948,0.0,0.0,0.0
57.15999999994801,522.976453999948,0.0,0.0,0.0
57.169999999948004,522.986453999948,0.0,0.0,0.0
57.179999999947995,522.996453999948,0.0,0.0,0.0
57.189999999947986,523.006453999948,0.0,0.0,0.0
57.19999999994798,523.016453999948,0.0,0.0,0.0
57.20999999994797,523.026453999948,0.0,0.0,0.0
57.21999999994796,523.036453999948,0.0,0.0,0.0
57.22999999994795,523.046453999948,0.0,0.0,0.0
57.23999999994794,523.056453999948,0.0,0.0,0.0
57.24999999994793,523.066453999948,0.0,0.0,0.0
57.25999999994792,523.076453999948,0.0,0.0,0.0
57.26999999994791,523.0864539999479,0.0,0.0,0.0
57.279999999947904,523.0964539999479,0.0,0.0,0.0
57.289999999947895,523.1064539999479,0.0,0.0,0.0
57.299999999947886,523.1164539999479,0.0,0.0,0.0
57.30999999994788,523.1264539999479,0.0,0.0,0.0
57.31999999994787,523.1364539999479,0.0,0.0,0.0
57.32999999994786,523.1464539999479,0.0,0.0,0.0
57.33999999994785,523.1564539999479,0.0,0.0,0.0
57.34999999994784,523.1664539999479,0.0,0.0,0.0
57.35999999994783,523.1764539999479,0.0,0.0,0.0
57.36999999994782,523.1864539999478,0.0,0.0,0.0
57.37999999994781,523.1964539999478,0.0,0.0,0.0
57.389999999947804,523.2064539999478,0.0,0.0,0.0
57.399999999947795,523.2164539999478,0.0,0.0,0.0
57.409999999947786,523.2264539999478,0.0,0.0,0.0
57.41999999994778,523.2364539999478,0.0,0.0,0.0
57.42999999994777,523.2464539999478,0.0,0.0,0.0
57.43999999994776,523.2564539999478,0.0,0.0,0.0
57.44999999994775,523.2664539999478,0.0,0.0,0.0
57.45999999994774,523.2764539999478,0.0,0.0,0.0
57.46999999994773,523.2864539999478,0.0,0.0,0.0
57.47999999994772,523.2964539999477,0.0,0.0,0.0
57.48999999994771,523.3064539999477,0.0,0.0,0.0
57.499999999947704,523.3164539999477,0.0,0.0,0.0
57.509999999947695,523.3264539999477,0.0,0.0,0.0
57.519999999947686,523.3364539999477,0.0,0.0,0.0
57.52999999994768,523.3464539999477,0.0,0.0,0.0
57.53999999994767,523.3564539999477,0.0,0.0,0.0
57.54999999994766,523.3664539999477,0.0,0.0,0.0
57.55999999994765,523.3764539999477,0.0,0.0,0.0
57.56999999994764,523.3864539999477,0.0,0.0,0.0
57.57999999994763,523.3964539999477,0.0,0.0,0.0
57.58999999994762,523.4064539999476,0.0,0.0,0.0
57.59999999994761,523.4164539999476,0.0,0.0,0.0
57.609999999947604,523.4264539999476,0.0,0.0,0.0
57.619999999947595,523.4364539999476,0.0,0.0,0.0
57.629999999947586,523.4464539999476,0.0,0.0,0.0
57.63999999994758,523.4564539999476,0.0,0.0,0.0
57.64999999994757,523.4664539999476,0.0,0.0,0.0
57.65999999994756,523.4764539999476,0.0,0.0,0.0
57.66999999994755,523.4864539999476,0.0,0.0,0.0
57.67999999994754,523.4964539999476,0.0,0.0,0.0
57.68999999994753,523.5064539999476,0.0,0.0,0.0
57.69999999994752,523.5164539999475,0.0,0.0,0.0
57.70999999994751,523.5264539999475,0.0,0.0,0.0
57.719999999947504,523.5364539999475,0.0,0.0,0.0
57.729999999947495,523.5464539999475,0.0,0.0,0.0
57.739999999947486,523.5564539999475,0.0,0.0,0.0
57.74999999994748,523.5664539999475,0.0,0.0,0.0
57.75999999994747,523.5764539999475,0.0,0.0,0.0
57.76999999994746,523.5864539999475,0.0,0.0,0.0
57.77999999994745,523.5964539999475,0.0,0.0,0.0
57.78999999994744,523.6064539999475,0.0,0.0,0.0
57.79999999994743,523.6164539999475,0.0,0.0,0.0
57.80999999994742,523.6264539999474,0.0,0.0,0.0
57.81999999994741,523.6364539999474,0.0,0.0,0.0
57.829999999947404,523.6464539999474,0.0,0.0,0.0
57.839999999947395,523.6564539999474,0.0,0.0,0.0
57.849999999947386,523.6664539999474,0.0,0.0,0.0
57.85999999994738,523.6764539999474,0.0,0.0,0.0
57.86999999994737,523.6864539999474,0.0,0.0,0.0
57.87999999994736,523.6964539999474,0.0,0.0,0.0
57.88999999994735,523.7064539999474,0.0,0.0,0.0
57.89999999994734,523.7164539999474,0.0,0.0,0.0
57.90999999994733,523.7264539999474,0.0,0.0,0.0
57.91999999994732,523.7364539999473,0.0,0.0,0.0
57.92999999994731,523.7464539999473,0.0,0.0,0.0
57.939999999947304,523.7564539999473,0.0,0.0,0.0
57.949999999947295,523.7664539999473,0.0,0.0,0.0
57.959999999947286,523.7764539999473,0.0,0.5422398268079879,0.0
57.96999999994728,523.7864539999473,0.0,3.3172646038132996,0.0
57.97999999994727,523.7964539999473,0.0,6.092289380818611,0.0
57.98999999994726,523.8064539999473,0.0,8.867314157823923,0.0
57.99999999994725,523.8164539999473,0.0,11.642338934829235,0.0
58.00999999994724,523.8264539999473,0.0,14.417363711834547,0.0
58.01999999994723,523.8364539999473,0.0,17.19238848883986,0.0
58.02999999994722,523.8464539999472,0.0,19.96741326584517,0.0
58.03999999994721,523.8564539999472,0.0,22.742438042850484,0.0
58.049999999947204,523.8664539999472,0.0,25.517462819855794,0.0
58.059999999947195,523.8764539999472,0.0,28.292487596861108,0.0
58.069999999947186,523.8864539999472,0.0,31.067512373866418,0.0
58.07999999994718,523.8964539999472,0.0,33.84253715087173,0.0
58.08999999994717,523.9064539999472,0.0,36.61756192787704,0.0
58.09999999994716,523.9164539999472,0.0,39.392586704882355,0.0
58.10999999994715,523.9264539999472,0.0,42.16761148188767,0.0
58.11999999994714,523.9364539999472,0.6414084432690657,44.942636258892975,0.0
58.12999999994713,523.9464539999472,7.845510155552188,47.71766103589829,0.0
58.13999999994712,523.9564539999471,16.003137213476382,50.4926858129036,0.0
58.14999999994711,523.9664539999471,22.472399968316925,53.267710589908916,0.0
58.159999999947104,523.9764539999471,28.517575725561237,56.027337268734,56.0
58.169999999947095,523.9864539999471,33.72118223995723,57.802485197726256,56.0
58.179999999947086,523.9964539999471,38.02204079475175,59.5776331267185,56.0
58.18999999994708,524.0064539999471,40.52844220043172,61.35278105571076,56.0
58.19999999994707,524.0164539999471,41.746731702156744,63.127928984703004,56.0
58.20999999994706,524.0264539999471,42.0,64.90307691369526,56.0
58.21999999994705,524.0364539999471,42.0,66.67822484268751,56.0
58.22999999994704,524.0464539999471,42.72382978160678,68.45337277167977,56.0
58.23999999994703,524.056453999947,43.755510198679175,70.22852070067202,56.0
58.24999999994702,524.066453999947,44.71399060535949,72.00366862966428,56.0
58.25999999994701,524.076453999947,45.646883716006215,73.77881655865652,56.0
58.269999999947004,524.086453999947,46.72139534267979,75.55396448764877,56.0
58.279999999946995,524.096453999947,47.66121738670141,77.32911241664102,56.0
58.289999999946986,524.106453999947,50.1048275679342,79.10426034563328,56.0
58.29999999994698,524.116453999947,53.39805666299323,80.87940827462552,56.0
58.30999999994697,524.126453999947,57.713557018539284,82.65455620361777,56.0
58.31999999994696,524.136453999947,61.269850730450784,84.42970413261003,56.0
58.32999999994695,524.146453999947,64.89654132945472,86.20485206160228,56.0
58.33999999994694,524.156453999947,68.27758792369839,87.97999999059454,56.0
58.34999999994693,524.166453999947,70.98365216007457,89.75514791958679,56.0
58.35999999994692,524.176453999947,72.48062991708353,91.53029584857904,56.0
58.36999999994691,524.1864539999469,74.16376066562347,92.4348263087649,92.0
58.379999999946904,524.1964539999469,77.2217646902881,93.02610494882353,92.0
58.389999999946895,524.2064539999469,80.25122447355764,93.61738358888215,92.0
58.399999999946886,524.2164539999469,83.27758792369839,94.20866222894078,92.0
58.409999999946876,524.2264539999469,86.86943394224758,94.7999408689994,92.0
58.41999999994687,524.2364539999469,89.48232803110025,95.39121950905803,92.0
58.42999999994686,524.2464539999469,90.75539999469424,95.98249814911667,92.0
58.43999999994685,524.2564539999469,91.0,96.57377678917528,92.0
58.44999999994684,524.2664539999469,89.75355933103796,97.16505542923392,92.0
58.45999999994683,524.2764539999469,89.0,97.75633406929255,92.0
58.46999999994682,524.2864539999468,89.67083798288847,98.34761270935117,92.0
58.47999999994681,524.2964539999468,90.74252631019282,98.9388913494098,92.0
58.489999999946804,524.3064539999468,92.28578722499027,99.53016998946843,92.0
58.499999999946795,524.3164539999468,93.68686389903642,100.12144862952705,92.0
58.509999999946785,524.3264539999468,94.0,100.71272726958568,92.0
58.519999999946776,524.3364539999468,94.0,101.30400590964432,92.0
58.52999999994677,524.3464539999468,93.4801423525429,101.89528454970294,92.0
58.53999999994676,524.3564539999468,92.43408696577231,102.48656318976157,92.0
58.54999999994675,524.3664539999468,91.5013953523727,103.07784182982019,92.0
58.55999999994674,524.3764539999468,90.53698114211795,103.66912046987882,92.0
58.56999999994673,524.3864539999468,90.7375257677072,103.49780863273797,104.0
58.57999999994672,524.3964539999467,92.46876846241727,102.3575012455307,104.0
58.58999999994671,524.4064539999467,94.41825241684471,101.21719385832343,104.0
58.599999999946704,524.4164539999467,95.73726315228743,100.07688647111615,104.0
58.609999999946695,524.4264539999467,96.0,98.93657908390888,104.0
58.619999999946685,524.4364539999467,95.29212766524606,97.79627169670161,104.0
58.629999999946676,524.4464539999467,92.76800001639553,96.65596430949434,104.0
58.63999999994667,524.4564539999467,88.32156865358785,95.51565692228706,104.0
58.64999999994666,524.4664539999467,84.09293534460774,94.37534953507979,104.0
58.65999999994665,524.4764539999467,80.08381911691765,93.23504214787252,104.0
58.66999999994664,524.4864539999467,76.17719808825295,92.09473476066525,104.0
58.67999999994663,524.4964539999467,73.71222223209381,90.95442737345797,104.0
58.68999999994662,524.5064539999466,72.28855491946292,89.81411998625069,104.0
58.69999999994661,524.5164539999466,70.033886476866,88.67381259904343,104.0
58.709999999946604,524.5264539999466,68.30811429181084,87.53350521183614,104.0
58.719999999946594,524.5364539999466,66.34626416301735,86.39319782462887,104.0
58.729999999946585,524.5464539999466,63.2870422760607,85.2528904374216,104.0
58.739999999946576,524.5564539999466,59.1846154062151,84.11258305021433,104.0
58.74999999994657,524.5664539999466,55.05464790987502,82.97227566300705,104.0
58.75999999994656,524.5764539999466,52.27494254101265,81.83196827579978,104.0
58.76999999994655,524.5864539999466,49.23019869673319,79.91437920361074,81.0
58.77999999994654,524.5964539999466,47.316435648856064,75.8995093151375,81.0
58.78999999994653,524.6064539999466,44.86261781783379,71.88463942666426,81.0
58.79999999994652,524.6164539999465,41.09840002137489,67.86976953819102,81.0
58.80999999994651,524.6264539999465,37.80181819801683,63.854899649717794,81.0
58.8199999999465,524.6364539999465,35.543762386820596,59.84002976124456,81.0
58.829999999946494,524.6464539999465,32.897391319842185,55.82515987277132,81.0
58.839999999946485,524.6564539999465,29.808253985232003,51.81028998429809,81.0
58.849999999946476,524.6664539999465,23.909463451130968,47.79542009582485,81.0
58.85999999994647,524.6764539999465,16.32197048550052,43.78055020735162,81.0
58.86999999994646,524.6864539999465,6.201608099357518,39.76568031887838,81.0
58.87999999994645,524.6964539999465,1.0713122317169423,35.75081043040515,81.0
58.88999999994644,524.7064539999465,0.0,31.735940541931917,81.0
58.89999999994643,524.7164539999465,0.0,27.721070653458682,81.0
58.90999999994642,524.7264539999464,0.0,23.706200764985446,81.0
58.91999999994641,524.7364539999464,0.0,19.69133087651221,81.0
58.9299999999464,524.7464539999464,0.0,15.676460988038983,81.0
58.939999999946394,524.7564539999464,0.0,11.66159109956574,81.0
58.949999999946385,524.7664539999464,0.0,7.646721211092512,81.0
58.959999999946376,524.7764539999464,0.0,3.6318513226192692,81.0
58.96999999994637,524.7864539999464,0.0,0.0,0.0
58.97999999994636,524.7964539999464,0.0,0.0,0.0
58.98999999994635,524.8064539999464,0.0,0.0,0.0
58.99999999994634,524.8164539999464,0.0,0.0,0.0
59.00999999994633,524.8264539999464,0.0,0.0,0.0
59.01999999994632,524.8364539999463,0.0,0.0,0.0
59.02999999994631,524.8464539999463,0.0,0.0,0.0
59.0399999999463,524.8564539999463,0.0,0.0,0.0
59.049999999946294,524.8664539999463,0.0,0.0,0.0
59.059999999946285,524.8764539999463,0.0,0.0,0.0
59.069999999946276,524.8864539999463,0.0,0.0,0.0
59.07999999994627,524.8964539999463,0.0,0.0,0.0
59.08999999994626,524.9064539999463,0.0,0.0,0.0
59.09999999994625,524.9164539999463,0.0,0.0,0.0
59.10999999994624,524.9264539999463,0.0,0.0,0.0
59.11999999994623,524.9364539999463,0.0,0.0,0.0
59.12999999994622,524.9464539999462,0.0,0.0,0.0
59.13999999994621,524.9564539999462,0.0,0.0,0.0
59.1499999999462,524.9664539999462,0.0,0.0,0.0
59.159999999946194,524.9764539999462,0.0,0.0,0.0
59.169999999946185,524.9864539999462,0.0,0.0,0.0
59.179999999946176,524.9964539999462,0.0,0.0,0.0
59.18999999994617,525.0064539999462,0.0,0.0,0.0
