time_s,mf4_time_s,gps_speed_mps,gps_latitude_deg,gps_longitude_deg,gps_distance_trip_m,accel_x_mps2,accel_y_mps2,accel_z_mps2,angular_rate_x_degps,angular_rate_y_degps,angular_rate_z_degps,motor_rpm,torque_command_nm,torque_feedback_nm,apps_percent,brake_pressure_psi,front_brake_pressure_psi,rear_brake_pressure_psi,battery_power_kw,battery_voltage_v,battery_current_a,battery_soc_percent
0.0,465.816454,2.0150000000002146,42.068637999989846,-84.2369110000609,18.996621737594058,6.74846622651075,-1.1261503301169373,7.254601320467749,-3.491564245809126,0.5046013204677494,-10.240030472319877,420.4300000000196,83.0,59.80149999982467,63.400000000000006,0.0,0.0,0.0,5.373791824526414,444.1289336566057,10.715828118812778,98.15
0.009999999999990905,465.826454,2.052706165947911,42.0686379492413,-84.23691130455215,19.033606060606193,6.723072625698181,-1.1451955307263637,7.330782122905455,-3.351899441339999,0.5807821229054551,-10.07497206703818,436.31186440680176,84.0,80.15830508489148,63.800000000000004,0.0,0.0,0.0,5.456543569292037,444.12388665017323,10.855432079208692,98.15
0.01999999999998181,465.836454,2.0904123318956076,42.06863789849276,-84.23691160904339,19.084111111111195,6.6976790248856135,-1.16424073133579,7.40696292534316,-3.212234636870872,0.6569629253431607,-9.909913661756486,454.0040000000467,84.0,98.47919999975723,64.2,0.0,0.0,0.0,5.539295314057662,444.1188396437407,10.995036039604607,98.15
0.029999999999972715,465.846454,2.128118497843304,42.06863784774422,-84.23691191353464,19.1346161616162,6.672285424073045,-1.1832859319452165,7.483143727780866,-3.072569832401745,0.7331437277808663,-9.74485525647479,468.56421052632265,85.0,93.85957894724343,64.60000000000001,0.0,0.0,0.0,5.622047058823286,444.1137926373083,11.13464000000052,98.15
0.03999999999996362,465.856454,2.1658246637910006,42.06863779699568,-84.23691221802589,19.185121212121203,6.646891823260476,-1.202331132554643,7.559324530218572,-2.932905027932618,0.8093245302185719,-9.579796851193095,470.6191869918788,85.0,80.126894308988,64.9,0.0,0.0,0.0,5.70479880358891,444.111143620178,11.275680276817136,98.15
0.049999999999954525,465.866454,2.2035308297386975,42.06863774624714,-84.23691252251713,19.23562626262621,6.621498222447907,-1.2213763331640695,7.635505332656278,-2.793240223463491,0.8855053326562776,-9.414738445911398,470.0013114754065,85.9,106.3527868853647,65.2,0.0,0.0,0.0,5.787550548354535,444.1536757665677,11.462531487889597,98.15
0.05999999999994543,465.87645399999997,2.241236995686394,42.068637695498595,-84.23691282700838,19.28613131313121,6.596104621635339,-1.2404215337734958,7.711686135093983,-2.653575418994364,0.9616861350939832,-9.249680040629704,470.3871186440733,85.9,84.67274576275369,65.60000000000001,0.0,0.0,0.0,5.869706284017351,444.19620791295733,11.649382698962057,98.15
0.06999999999993634,465.88645399999996,2.2789431616340905,42.068637644750055,-84.23691313149962,19.336636363636217,6.57071102082277,-1.2594667343829222,7.787866937531689,-2.513910614525237,1.037866937531689,-9.084621635348007,475.6179999999963,87.0,90.17379999987466,65.8,0.0,0.0,0.0,5.951843839682799,444.23874005934704,11.836233910034519,98.15
0.07999999999992724,465.89645399999995,2.316649327581787,42.068637594001515,-84.23691343599087,19.38714141414122,6.545317420010202,-1.2785119349923486,7.864047739969394,-2.3742458100561104,1.1140477399693944,-8.919563230066313,489.00524590162604,87.0,82.21521311471554,65.9,0.0,0.0,0.0,6.033981395348247,444.2812722057367,12.023085121106979,98.15
0.08999999999991815,465.90645399999994,2.354355493529484,42.068637543252976,-84.23691374048212,19.437646464646225,6.519923819197634,-1.297557135601775,7.9402285424071,-2.2345810055869832,1.1902285424071,-8.754504824784616,501.4357142856528,87.0,90.1522857144505,66.10000000000001,0.0,0.0,0.0,6.1161189510136955,444.3238043521264,12.20993633217944,98.15
0.09999999999990905,465.91645399999993,2.3920616594771804,42.068637492504436,-84.23691404497336,19.488151515151227,6.494530218385065,-1.3166023362112014,8.016409344844806,-2.094916201117856,1.2664093448448055,-8.58944641950292,513.6262068964973,87.0,92.14910344789297,66.10000000000001,0.0,0.0,0.0,6.198256506679144,444.3663364985161,12.3967875432519,98.15
0.10999999999989996,465.9264539999999,2.429767825424877,42.0686374417559,-84.23691434946461,19.538656565656233,6.469136617572496,-1.3356475368206278,8.092590147282511,-1.9552513966487293,1.3425901472825112,-8.424388014221226,520.0026666666221,87.0,82.40906666651497,66.2,0.0,0.0,0.0,6.280394062344593,444.40886864490574,12.583638754324362,98.15
0.11999999999989086,465.9364539999999,2.4674739913725734,42.06863739100735,-84.23691465395585,19.589161616161235,6.443743016759928,-1.3546927374300541,8.168770949720217,-1.8155865921796022,1.418770949720217,-8.259329608939531,523.7003508772141,87.0,84.17136842053479,66.3,0.0,0.0,0.0,6.362531618010041,444.45140079129544,12.770489965396822,98.15
0.12999999999988177,465.9464539999999,2.50518015732027,42.06863734025881,-84.2369149584471,19.63966666666624,6.418349415947359,-1.3737379380394805,8.244951752157922,-1.6759217877104753,1.4949517521579225,-8.094271203657835,526.6679999999682,88.0,85.7249999998013,66.4,0.0,0.0,0.0,6.444669173675489,444.4939329376851,12.957341176469281,98.15
0.13999999999987267,465.9564539999999,2.5428863232679664,42.06863728951027,-84.23691526293834,19.690171717171246,6.3929558151347905,-1.3927831386489071,8.321132554595629,-1.5362569832413484,1.571132554595628,-7.929212798376139,532.002666666622,88.0,76.93266666611952,66.5,0.0,0.0,0.0,6.5268067293409375,444.5364650840748,13.144192387541743,98.15
0.14999999999986358,465.9664539999999,2.5805924892156633,42.06863723876173,-84.23691556742959,19.74067676767625,6.367562214322222,-1.4118283392583335,8.397313357033333,-1.3965921787722215,1.6473133570333338,-7.764154393094444,539.3117241379073,88.0,88.03572413749377,66.60000000000001,0.0,0.0,0.0,6.608944285006386,444.4588332277236,13.33039128712704,98.15
0.15999999999985448,465.9764539999999,2.61829865516336,42.06863718801319,-84.23691587192084,19.791181818181254,6.342168613509654,-1.43087353986776,8.47349415947104,-1.2569273743030944,1.7234941594710393,-7.599095987812747,543.2423529409699,88.0,93.78776470555192,66.60000000000001,0.0,0.0,0.0,6.70820999505059,444.3735857029712,13.516529900988257,98.15
0.16999999999984539,465.98645399999987,2.6560048211110563,42.06863713726465,-84.23691617641208,19.841686868686256,6.316775012697085,-1.4499187404771863,8.549674961908744,-1.1172625698339673,1.7996749619087449,-7.434037582531053,554.7645161288904,88.0,95.91883870968877,66.60000000000001,0.0,0.0,0.0,6.810139732804098,444.2883381782188,13.702668514849476,98.15
0.1799999999998363,465.99645399999986,2.6937109870587532,42.068637086516105,-84.23691648090333,19.892191919191262,6.291381411884516,-1.4689639410866127,8.62585576434645,-0.9775977653648402,1.8758557643464506,-7.268979177249356,562.2935593218517,88.0,93.24664406862112,66.9,0.0,0.0,0.0,6.912069470557606,444.2030906534664,13.888807128710695,98.15
0.1899999999998272,466.00645399999985,2.7314171530064497,42.068637035767566,-84.23691678539457,19.942696969696264,6.265987811071948,-1.488009141696039,8.702036566784155,-0.8379329608957136,1.9520365667841562,-7.103920771967662,567.9098181817975,88.0,97.63905454512042,66.9,0.0,0.0,0.0,7.013999208311114,444.117843128714,14.074945742571913,98.15
0.1999999999998181,466.01645399999984,2.7704375157783563,42.06863698509467,-84.23691711924262,19.99320202020127,6.261694872442085,-1.4766102551158304,8.73362717858108,-0.7219323061389965,1.9766102551158304,-6.794170245019308,573.9849180327503,88.9,98.65475409825085,67.5,0.0,0.0,0.0,7.1159289460646225,444.03259560396157,14.261084356433132,98.15
0.209999999999809,466.02645399999983,2.8125985862150715,42.06863693460237,-84.23691752318102,20.043707070706272,6.293268502146528,-1.4134629957069436,8.68942409699486,-0.6461555948483323,1.9134629957069436,-6.238474362221103,579.7086725663428,88.9,91.78049557475236,67.9,0.0,0.0,0.0,7.217858683818131,443.9473480792092,14.44722297029435,98.15
0.2199999999997999,466.0364539999998,2.8547596566517868,42.06863688411007,-84.23691792711942,20.094212121211278,6.324842131850971,-1.3503157362980567,8.645221015408639,-0.570378883557668,1.8503157362980567,-5.682778479422899,587.9515789472118,89.9,89.78589473625755,68.3,0.0,0.0,0.0,7.319788421571639,443.8621005544568,14.633361584155569,98.15
0.22999999999979082,466.0464539999998,2.8969207270885016,42.06863683361777,-84.23691833105782,20.14471717171628,6.356415761555415,-1.2871684768891698,8.601017933822419,-0.49460217226700376,1.7871684768891698,-5.127082596624694,593.9698360654633,89.9,84.41763934469317,68.7,0.0,0.0,0.0,7.421718159325147,443.7768530297044,14.819500198016787,98.15
0.23999999999978172,466.0564539999998,2.939081797525217,42.06863678312547,-84.23691873499622,20.195222222221286,6.387989391259858,-1.224021217480283,8.556814852236197,-0.4188254609763395,1.724021217480283,-4.57138671382649,604.1811764703954,91.0,100.00070588256516,69.2,0.0,0.0,0.0,7.523647897078655,443.691605504952,15.005638811878006,98.15
0.24999999999977263,466.0664539999998,2.9812428679619316,42.068636732633166,-84.23691913893461,20.24572727272629,6.419563020964302,-1.160873958071396,8.512611770649977,-0.3430487496856752,1.660873958071396,-4.015690831028285,615.6494915252101,91.0,84.02603389821432,69.7,0.0,0.0,0.0,7.6255776348321636,443.6433537518545,15.229534124624838,98.15
0.25999999999976353,466.0764539999998,3.023403938398647,42.06863668214087,-84.23691954287301,20.296232323231294,6.4511366506687455,-1.0977266986625092,8.468408689063756,-0.2672720383950109,1.5977266986625092,-3.4599949482300802,621.9849180327317,92.0,103.45475409819494,70.10000000000001,0.0,0.0,0.0,7.719229886193028,443.60212784972896,15.461977250242755,98.15
0.26999999999975444,466.0864539999998,3.065565008835362,42.06863663164857,-84.23691994681141,20.346737373736296,6.482710280373189,-1.0345794392536223,8.424205607477536,-0.1914953271043467,1.5345794392536223,-2.904299065431875,632.3822950816949,92.9,90.93606557394068,70.60000000000001,0.0,0.0,0.0,7.8102739237981025,443.56090194760344,15.694420375860672,98.15
0.27999999999974534,466.09645399999977,3.107726079272077,42.06863658115627,-84.23692035074981,20.397242424241302,6.514283910077633,-0.9714321798447354,8.380002525891316,-0.11571861581368237,1.4714321798447354,-2.3486031826336706,638.5771428568269,92.9,89.15028571387491,70.9,0.0,0.0,0.0,7.901317961403178,443.5196760454779,15.92686350147859,98.15
0.28999999999973625,466.10645399999976,3.149887149708792,42.06863653066397,-84.23692075468821,20.447747474746308,6.545857539782076,-0.9082849204358485,8.335799444305094,-0.03994190452301816,1.4082849204358485,-1.7929072998354663,645.8146031743497,94.0,99.63511111102241,71.0,0.0,0.0,0.0,7.992361999008253,443.4784501433524,16.159306627096505,98.15
0.29999999999972715,466.11645399999975,3.192048220145507,42.06863648017167,-84.23692115862661,20.49825252525131,6.577431169486519,-0.8451376610269616,8.291596362718874,0.035834806767646166,1.3451376610269616,-1.237211417037261,649.2741818180898,94.0,104.63869090894373,71.10000000000001,0.0,0.0,0.0,8.08340603661333,443.4372242412269,16.391749752714425,98.15
0.30999999999971806,466.12645399999974,3.234209290582222,42.06863642967937,-84.23692156256502,20.548757575756316,6.609004799190963,-0.7819904016180748,8.247393281132652,0.11161151805831038,1.2819904016180748,-0.6815155342390566,652.6505263157104,94.0,101.1155789472814,71.10000000000001,0.0,0.0,0.0,8.174450074218404,443.3959983391014,16.62419287833234,98.15
