time_s,mf4_time_s,gps_latitude_deg,gps_longitude_deg,gps_x_m,gps_y_m,gps_x_filtered_m,gps_y_filtered_m,gps_speed_mps,gps_distance_trip_m,accel_x_mps2,accel_y_mps2,accel_z_mps2,angular_rate_x_degps,angular_rate_y_degps,angular_rate_z_degps,motor_rpm,torque_command_nm,torque_feedback_nm,apps_percent,brake_pressure_psi,battery_power_kw,battery_voltage_v,battery_current_a,battery_soc_percent
2.573000000000036,468.389454,42.06863399995965,-84.2371400002623,-18.924024641527236,-0.4452833613154894,-18.920089255228433,-0.45058523404033457,11.148,19.564767740342223,1.6223333333331764,5.258000000000471,9.24955555555553,15.27222222222353,-1.5151111111120004,34.75800000000047,1857.9933333332556,0.0,0.20026666666977916,0.30000000000000004,0.0,-1.120461690558473,438.3215577854672,-2.590521403855254,98.03
2.771250000000009,468.587704,42.06862999990908,-84.23716600023232,-21.072599491407363,-0.8905689911506443,-21.037183787863526,-0.9859850436510535,11.120000000000001,21.766878211916218,0.8864431818179288,7.496988636363703,9.139454545454226,21.525295454544896,-5.71988636363703,37.10961363636121,1844.7583505154662,8.9,11.890597938144692,9.4,0.0,0.5908790513830221,439.6449423628275,1.3374248146320893,98.03
2.969249999999988,468.78570399999995,42.0686209998787,-84.23718900021228,-22.973262394248472,-1.8924523724172104,-22.98113241688334,-1.8818498663518546,10.662,23.966211747208344,3.2536136363635566,6.891261363636004,12.117170454545628,26.71025000000088,0.4807272727276989,59.711454545455396,1773.0565714286392,20.0,23.60885714284932,16.6,0.0,4.08209658584819,440.07104284866466,9.325427299703085,98.03
3.167100000000005,468.98355399999997,42.068608999869326,-84.23721000018091,-24.70864918135085,-3.2282934162969923,-24.696843729245828,-3.1593824571287774,10.496,26.16453381796148,3.9979798994974463,10.238384422110316,10.491919597989785,18.479798994974463,-3.4959597989948925,51.716668341707866,1793.032499999989,37.0,39.1422499999858,28.900000000000002,0.0,5.737205333333416,439.2245872458047,13.100903455083245,98.02
3.366100000000017,469.182554,42.06859599982735,-84.23722800015233,-26.19612343071577,-4.675458088894402,-26.168577580756196,-4.739067121928053,10.565,28.375644929072703,3.5102056359484184,7.379592536176788,8.502041127189683,13.504082254379368,-2.497958872810316,43.5122467631381,1917.8649180327914,67.9,77.9377704917977,51.900000000000006,0.0,13.043023785926867,437.6908203073872,29.8751145265259,98.02
3.5630500000000325,469.379504,42.06857899981818,-84.23724300013131,-27.435685536925085,-6.567899110012547,-27.451426376727,-6.525492246077592,11.041,30.56397826240619,6.003045454545517,8.501015151515173,8.995431818181725,14.467515151514483,-1.9817272727268966,46.41574242424069,2009.0,92.0,96.99900000006129,69.4,0.0,20.154908444444455,435.75226371541504,46.45565415019809,98.0
3.7610500000000116,469.577504,42.06856099979822,-84.23725600012106,-28.509973353511132,-8.571661331551468,-28.537519827330613,-8.55046257378236,11.762,32.76397826240594,6.751522727272758,8.749492424242414,7.882613636363791,6.532484848485508,2.4766515151510413,25.75507575757586,2112.0304761904713,95.9,101.81714285717173,72.60000000000001,0.0,23.31928646504713,434.017164618434,54.050999405351305,97.99000000000001
3.959301000000039,469.775755,42.06854099965141,-84.2372680001364,-29.50162569462518,-10.798077674616877,-29.462273548202358,-10.851082597146506,12.762,34.966767151295116,7.119671717171676,8.59835858585838,9.73734532828273,14.456041666666328,-3.2313510101008664,26.938724747474275,2231.6203389831035,106.0,108.06898305084484,80.10000000000001,0.0,26.882250736016324,431.8831488383587,62.73519782393756,97.97
4.157251000000031,469.973705,42.0685179996231,-84.23727700012061,-30.245362696000804,-13.35844082652045,-30.253232906475883,-13.358439735726652,13.607000000000001,38.149317656345545,6.126261611850389,3.636354506653507,7.368691940748052,6.24747677629922,0.24747677629922066,15.521447401456625,2409.3873015873337,109.0,110.1998412698164,82.30000000000001,0.0,29.417870919881423,428.99469010880296,68.9782279920877,97.94
4.356250999999986,470.17270499999995,42.068492999604054,-84.2372850001066,-30.906462253692524,-16.14144294642898,-30.92220282333784,-16.099036912190375,14.562000000000001,41.36547927250642,6.378256729304004,5.853831259523971,6.124457211782666,5.728288471306636,-0.24348654139199088,19.69572117826659,2520.0,110.0,104.80949999994006,83.0,0.0,31.33390549233034,426.6290494554458,73.82340495049478,97.91
4.553250999999989,470.36970499999995,42.068466999576074,-84.23729200009085,-31.484924078810042,-19.035766061104482,-31.477053548184617,-19.041067504630604,15.477,44.54931765634481,7.129220328282724,0.990956439394163,6.019895833332841,0.7813510101002348,1.2439709595961086,7.205385101011204,2646.3049999999703,110.9,114.7831666667072,83.9,0.0,32.852900445765115,425.0791425458152,77.78854284299065,97.89
4.751400999999987,470.56785499999995,42.068438999545094,-84.23729800007582,-31.980748374516047,-22.152729509800793,-31.953202868529416,-22.184534717028157,16.263,47.751741898769,7.997209595959608,-0.8603503787879415,10.115233585858627,7.185820707070982,0.006976010100980241,-1.967910353535491,2825.4508474576364,112.0,112.07627118645479,84.60000000000001,0.0,34.86486512996545,422.9536693030156,82.92716806722648,97.86
4.949251000000004,470.76570499999997,42.06840899951516,-84.23730300007577,-32.39393631751002,-25.49233284245247,-32.390002371580415,-25.492334932136206,17.126,50.949317656345,7.50843213925307,1.7204875126142525,8.38825050454054,-4.204225529769045,1.2379540867813277,3.71506685166585,2930.5949999999593,112.0,111.84900000000347,84.5,0.0,36.31792913776005,421.3906146111937,86.73417443012875,97.82000000000001
5.14725100000004,470.963705,42.06837699951722,-84.2373080001056,-32.807126730163674,-29.054572612776326,-32.84254120416229,-29.017463975580394,18.002,53.954311011806155,9.239545568982514,-4.368822381671485,11.107892749244114,5.198678247732339,-1.2395455689825134,-3.5047520140988575,3071.2991869918915,112.0,113.54016260162173,84.10000000000001,0.0,37.765103550296026,419.1855497014925,90.53039464551381,97.79
5.346101000000033,471.162555,42.06834499946902,-84.23731500012137,-33.38559115999122,-32.61681797846563,-33.369849222059536,-32.70692403755251,18.852,56.96883916273042,6.498094666329587,-2.7531755561173545,6.6154733316479355,-8.255080889787768,1.4911084428714068,-4.788106673408257,3207.3642857143154,101.0,98.30928571429465,76.60000000000001,0.0,36.46207185331979,418.6105101140307,87.67551115518054,97.76
5.543851000000018,471.360305,42.06830999974154,-84.23732300007602,-34.046688128239474,-36.51298764181121,-34.05456307643705,-36.48120066541705,19.548000000000002,59.96669152302839,6.079644756840023,-3.397979989867722,4.777213145895987,-9.216134751773884,-0.2185536980757492,-12.275398936169587,3107.285000000021,11.0,-8.697166666656754,9.600000000000001,0.0,21.8580605017232,420.36946782350014,52.50004462072272,97.73
5.938501000000031,471.754955,42.068275999499996,-84.23733300019698,-34.87307401969605,-40.29789453019106,-34.91635768813261,-40.244877391599445,19.308,65.94951040541382,1.8785177427311934,-6.659709216362517,11.107645391818743,1.6574420896999564,1.609912518481302,-13.104127649087548,3048.133898305074,0.0,2.207118644059462,0.7000000000000001,0.0,-1.3489826646854213,430.7008699207139,-3.1728731417238505,97.72
6.13650100000001,471.952955,42.06824299951515,-84.23734600021213,-35.94736393484693,-43.97145284325575,-35.931622891882384,-43.95554633331211,19.007,68.95115271812674,1.7546890862944078,-2.3320590101521352,10.389067258883223,-4.137461928934214,2.481243654822369,-12.01875634517763,3154.6649999999663,16.900000000000002,25.773666666658436,15.9,0.0,2.4209405940590125,433.18002095096585,5.575059435365457,97.72
6.334500999999989,472.15095499999995,42.06821099951709,-84.23736000022637,-37.10429136531713,-47.5336926270262,-37.112162691928745,-47.5495979995085,18.835,72.73669644651902,4.204585649317606,-3.231834259727042,7.061309373421233,-4.00454143506824,3.481834259727042,1.5002210712468287,3044.186666666708,52.0,62.96933333330451,42.2,0.0,14.057173549653172,432.48527363954094,32.86721965601747,97.72
6.5333009999999945,472.34975499999996,42.06817899951379,-84.2373750002431,-38.343856590602115,-51.095932994537065,-38.37927169282248,-51.08533078241356,18.775000000000002,76.55147198557876,4.495540880503106,0.06480188679193155,9.82372012578572,3.6117672955962883,1.2901320754720453,1.504459119496894,3147.833333333391,74.0,77.81666666669551,56.0,0.0,26.080517326732476,429.45757707920785,61.282162951955215,97.7
6.730750999999998,472.54720499999996,42.068146999514646,-84.23739100021234,-39.6660554805102,-54.65817289932687,-39.63850961623474,-54.63697014027299,19.094,80.3403423587545,3.6454702845632534,3.421043188113165,7.677637874591223,9.365480987155763,-4.121329639888121,12.486810627043884,3237.2190476190717,81.0,84.26476190469214,61.300000000000004,0.0,28.037918024691173,427.35187960493823,66.19661006910131,97.67
6.928551000000027,472.745005,42.068114999484855,-84.23740500018182,-40.82297921177545,-58.22041621559691,-40.79543323694325,-58.268124122259096,19.368000000000002,84.1359288860488,4.967031960586058,6.550072637695587,8.845029055078236,8.523976755937412,-1.3219302678122369,19.094151086406818,3297.0,81.0,82.33550000001287,61.1,0.0,29.516813861386137,425.7072198416626,70.03810341415142,97.65
7.126551000000006,472.94300499999997,42.0680809994697,-84.23741700013638,-41.81462653019121,-62.0052979026849,-41.779211064872825,-62.01059856864381,19.746,87.93535321569532,4.38672569179993,3.6812833206396665,7.5257965219598475,-3.7654861640013877,0.22185833968016677,11.890708301599165,3356.736666666653,80.0,82.12066666663694,60.900000000000006,0.0,29.324265710044532,424.10203509900987,69.68363829787235,97.62
7.324551000000042,473.141005,42.06804599945754,-84.23742600012054,-42.558363526869435,-65.90149925649087,-42.56623376183813,-65.8908978135352,20.195,92.12901475462675,5.602602982057279,2.029116123325537,7.745520596411456,0.9104119282291165,2.214164771291647,4.138861511244869,3436.473333333372,80.0,80.69183333336339,60.900000000000006,0.0,29.79684288537563,422.9117263833992,70.97147058823545,97.60000000000001
7.523651000000029,473.340105,42.06800999943625,-84.23743400010666,-43.219463096304665,-69.90902162642016,-43.22339828961853,-69.90902129537784,20.623,96.35320145901119,6.975517955801282,-2.1743282270221442,10.81935899045746,-3.910974384731934,0.5311589653438231,2.7722564038170168,3510.0,81.0,82.3986206896469,61.2,0.0,30.6937826302731,421.81416789081874,73.40424565756817,97.57000000000001
7.720551,473.53700499999997,42.06797299942482,-84.23744100010596,-43.79792616505966,-74.02786289898444,-43.80973149301907,-74.02786319951777,21.093,100.53071206721424,7.0,-0.17537553648096527,11.72925713203725,4.298497854076139,2.4525877303708556,4.946661196667213,3572.8683333333242,81.0,82.90749999995836,61.7,0.0,31.379587745097947,421.3151312067259,75.08056110836199,97.55
7.918750999999986,473.73520499999995,42.0679349994085,-84.23744800010617,-44.3763893089731,-78.25802471545927,-44.384259185708885,-78.26862660501526,21.539,104.73580400497913,5.171260710685799,1.8256552419351475,9.189764994960118,1.3301852318553853,2.9876638104837867,-3.5341166834662694,3651.9508474576164,81.0,81.71966101695348,61.2,0.0,31.829513339920886,419.2253655956507,76.33115316205502,97.53
8.116551000000015,473.933005,42.067895999394544,-84.23745500010597,-44.95485241883037,-82.59950626904896,-44.93911204463063,-82.61540862881604,21.991,108.93240937980293,5.860904120040717,-2.1724726602239404,9.247650686673452,4.438917853509771,0.5469862665309453,-2.2781917599185673,3694.8683333333265,76.0,72.33133333331442,57.800000000000004,0.0,31.629479760119935,418.40562047477744,76.01763649851605,97.5
8.314751000000001,474.13120499999997,42.067855999397295,-84.23746200010548,-45.533315505200626,-87.0523059627726,-45.52544614489965,-87.03640387058158,22.419,113.5293982583657,4.891906747536134,-3.847526535253783,9.864433282789916,-0.41546626231933104,0.991546626231933,-5.936599696739498,3660.1300000000133,29.0,12.447000000025561,20.5,0.0,18.16293277310834,420.5600836956517,43.686636678208586,97.47
8.513850999999988,474.33030499999995,42.06781599938993,-84.23746900013727,-46.1117812585215,-91.50510678284633,-46.1590015965986,-91.51570824855209,22.635,118.15401954699415,-0.4110242401396711,-0.3100069078127796,5.449491333836554,-5.171370258728081,3.950339110775631,-4.278968852047549,3533.4442622949623,0.0,-8.12426229509502,0.0,0.0,-2.5336666666636884,425.6707172106816,-5.906714992571688,97.46000000000001
8.71055100000001,474.527005,42.067775999394534,-84.23747800013624,-46.855519478873234,-95.95790627012519,-46.83190876960542,-95.96850721352303,22.312,122.72289452174742,0.7203748107015,1.0924122917716501,9.89038679959555,2.3163238263493,1.0711004543164,-6.4466746592627,3519.0,0.0,0.05266666666936992,0.7000000000000001,0.0,-2.054912245909591,429.1718552305404,-4.807792406311195,97.46000000000001
8.908750999999995,474.72520499999996,42.06773599942424,-84.23748700013637,-47.59925779552174,-100.41070296367621,-47.575648480320126,-100.34709479872015,21.971,127.32661094267233,2.212254408060386,-5.942562972291866,12.19338161209058,-2.1304722921912225,-2.6556360201509652,-9.668217884130836,3589.7733333334995,20.0,25.687916666664076,16.0,0.0,2.8812778884456782,430.73278730237155,6.700972318338585,97.46000000000001
9.106751000000031,474.923205,42.06769799942425,-84.23749600016667,-48.342998605316936,-104.6408629624878,-48.382348799912904,-104.66206583672299,21.737000000000002,131.92568183744208,5.196641221374253,-5.879446564885479,10.408349236641092,-6.178854961832337,-2.504446564885479,-2.628950381678889,3466.0,31.900000000000002,37.616615384650494,25.3,0.0,10.089121015936414,430.4209470588236,23.561400691701376,97.46000000000001
9.30475100000001,475.121205,42.067659999427846,-84.23750700016564,-49.25201200427548,-108.87102256185642,-49.240205181982724,-108.90812160507645,21.646,136.1330494247036,4.881246840242633,-3.90831648129404,12.34168351870596,-2.0707975227498343,0.9416961577354304,-3.2375063195147353,3476.9016949152347,33.0,31.77525423734337,26.1,0.0,11.636707509881468,429.91496294466407,27.18453287197241,97.45
9.504000000000019,475.320454,42.06762199962389,-84.237518000122,-50.16102188253039,-113.10116073842636,-50.15315322214248,-113.06406097142562,21.394000000000002,140.360183839009,1.4337606623184818,1.409760411439474,7.336042398394921,-3.4748168590063653,2.2290140491719708,-2.5125915704968174,3468.631999999999,33.0,31.48400000000053,26.200000000000003,0.0,11.204495501730094,429.6581963636364,26.153935573122503,97.44
9.700750000000028,475.517204,42.067584999636004,-84.23753000012134,-51.15267290249981,-117.2199993896956,-51.14873839936874,-117.18819550505583,21.257,144.5343011295078,1.6190121120363217,-0.8181150643450552,7.616018168054483,-2.279939439818392,2.4940121120363217,-4.4520968962905725,3457.048666666658,33.9,33.887599999983884,27.0,0.0,11.602070856011894,430.2042001978239,27.076635014836793,97.43
9.89855,475.71500399999996,42.06754899962625,-84.23754200014142,-52.14432563584701,-121.22752047587056,-52.17974059283934,-121.27522670475932,21.241,148.7306945224456,1.9899873960171632,0.34162465339054404,8.71996218805149,3.1031484749183935,-1.6365238215278497,-4.256675069321891,3449.7934328358,35.0,32.77229850746994,27.200000000000003,0.0,11.975542206828301,430.29335966369933,27.962940059347183,97.42
10.096550000000036,475.913004,42.06751199962663,-84.23755600013118,-53.30125104291082,-125.34636043304147,-53.26583524759988,-125.36226316652599,21.186,152.9313309825161,1.7547046843177063,-1.7100101832994965,8.014114052953119,-1.4106109979635804,1.1935437881875242,-2.5329327902239442,3449.115333333327,33.9,31.707599999988428,26.8,0.0,11.767786430678342,430.6713625742577,27.49053207920794,97.41
10.294750000000022,476.111204,42.06747499962842,-84.23756900014061,-54.37554048597269,-129.4652002335991,-54.371605342764525,-129.47050118762405,21.256,157.13558432301272,3.5932903714938815,-3.7161763962601397,11.317922668688986,2.4323527925202795,1.0042279504674825,-2.2542279504674827,3441.8782089552265,33.9,36.6721194029877,26.6,0.0,11.434751012345682,430.73632744691355,26.7,97.4
10.493899999999996,476.31035399999996,42.067437999633846,-84.23758300014238,-55.53246688536291,-133.5840396299679,-55.52066167852946,-133.56813666638482,21.141000000000002,161.3599782624061,4.362398945518374,-2.8897012302285647,11.006300527240814,-8.806783831281722,-1.949595782073493,-4.953796133567368,3377.1774545454823,11.0,3.4242181818377233,7.1000000000000005,0.0,7.711628910890697,431.7653723823671,18.09015207921365,97.39
10.69055000000003,476.507004,42.06740199964681,-84.23759700016146,-56.689394715112364,-137.59155818660105,-56.70120004077901,-137.591558236169,20.997,165.5313418987704,-0.3843787878795837,-3.9733181818183656,9.77964646464626,-6.559292929292521,-0.2915050505047647,-10.613626262627202,3286.8513385826946,0.0,-4.543338582678763,0.0,0.0,-1.917866933067026,434.2039028373707,-4.470709045971394,97.39
10.888750000000016,476.705204,42.06736699965621,-84.2376130001719,-58.01159701063771,-141.4877571405853,-58.015532677214956,-141.4824558555182,20.656,169.73558432301246,1.2059546599495787,-5.218539042821128,7.312921914357744,-9.668201511334932,-0.9811234256926765,-13.187078085642256,3249.0,0.0,0.38850909092980035,0.1,0.0,-1.28498019801988,435.9480955324418,-2.990072907379842,97.39
11.086549999999988,476.90300399999995,42.06733299967676,-84.23763000020203,-59.41643852194229,-145.27263485301802,-59.475464755525735,-145.23552877801998,20.345,173.93134189876943,-0.2217862595416229,-6.967083969465227,6.882053435114594,-6.5611297709931495,1.9435725190832458,-17.420061068701266,3157.0,0.0,0.5397966101595998,0.5,64.0,-0.8269219198416651,436.4034896538081,-1.9209186943620258,97.39
11.284550000000024,477.101004,42.067300999678295,-84.23765000020106,-61.06919023167758,-148.8348746818741,-61.069190146844754,-148.8613791232537,19.808,177.7338691063756,1.4686353297955441,-3.685489006822879,10.066751326763153,3.56629264594533,-1.4372706595910882,3.1236239575465277,3109.0,0.0,-0.4597894736775594,0.6000000000000001,0.0,-0.8046355269668457,436.86873330034643,-1.8642331519049848,97.39
11.483499999999992,477.29995399999996,42.06726899968566,-84.23767000019265,-62.72194132722741,-152.39711386212974,-62.70620092875777,-152.37591012460075,19.397000000000002,181.5476712553938,0.8855220125786841,-1.1670880503147365,9.879208805031473,-6.327438993709583,0.7121207547167372,-3.136362264150212,3067.0,0.0,0.8013333333186047,1.2000000000000002,0.0,-0.7552875308033594,437.52085107389144,-1.7483793445879012,97.39
11.680749999999989,477.49720399999995,42.067237999686874,-84.23768900017173,-64.2920537988708,-155.84803372686082,-64.29205364525458,-155.8480340627998,18.946,185.32888499700698,0.875,3.6431311475410135,10.241779319041617,10.371848675914357,-2.67327364438842,18.51223959646924,3065.265079365062,14.0,16.701682539686423,11.700000000000001,0.0,0.8020448838342544,437.92592842729994,1.8011816114655992,97.39
11.878750000000025,477.695204,42.06720699967676,-84.23770600014142,-65.69689031566152,-159.29895485240792,-65.68114964026879,-159.33075840653282,18.493000000000002,189.12447597718221,2.583998991427313,7.900426122037761,12.081070347957835,7.820287443267463,-2.2617145738779105,22.17385526979358,3028.9026666666846,31.0,38.91020000003493,25.400000000000002,0.0,8.516424612306034,436.13816676923045,19.728177295164524,97.39
12.076750000000004,477.89320399999997,42.06717499967676,-84.23772000010102,-66.85381323075298,-162.86119485290584,-66.83020310038418,-162.85059401079081,18.284,192.92006695735634,2.2585216072782734,9.343754106646331,9.071013393985611,10.437508213292663,0.19318928481151154,23.471594642405755,3025.9674576271236,38.900000000000006,41.98698305084949,30.400000000000002,0.0,12.627421364985123,434.4205241761504,29.277989312221763,97.38
12.27475000000004,478.091204,42.06714299966666,-84.23773000007071,-67.68018662124551,-166.4234359773809,-67.69592729702978,-166.4340438044561,18.282,196.5225827046076,3.225076845553229,6.4497694633403135,8.390576971529232,7.5747694633403135,1.712615268329843,20.81853867472862,3057.733846153865,44.900000000000006,47.786692307693265,34.7,0.0,13.964454599406936,433.22265068777824,32.467966172106976,97.37
12.472751000000017,478.289205,42.06710999949998,-84.23773700004547,-68.2586476618967,-170.09701453152587,-68.24684117753739,-170.08640689349426,18.563,200.12078361323918,3.1271289460285283,8.709550025457961,9.480839485743246,2.5851578411411325,-0.9531631873723772,27.139294806516528,3066.839705882356,46.0,49.280147058821825,35.7,0.0,15.018574814814809,431.82920617588917,34.9473659259259,97.35000000000001
12.670750999999996,478.48720499999996,42.06707699948781,-84.23773999998494,-68.50655542824695,-173.77057588668492,-68.47900983082874,-173.7917786678863,18.731,203.71896634923073,2.875314263724996,7.751257054899983,9.749685736275005,6.994343252950075,-2.747800153925029,22.256285274499916,3092.0,46.0,46.58090909091394,35.6,0.0,14.871687778327553,430.8386614737885,34.67331815932712,97.35000000000001
12.869901000000027,478.686355,42.06704299948222,-84.2377389999391,-68.42391405048794,-177.55545650911898,-68.41604445693854,-177.55015696717504,18.872,207.33804762131612,4.25,5.735028553299312,10.000383883248736,9.978502538070806,-1.996161167512644,10.752303299492414,3108.309230769239,46.0,47.48676923073959,35.6,0.0,14.889520739630186,431.1060074220683,34.797904007916884,97.33
13.06690100000003,478.883355,42.06700899948444,-84.23773499990902,-68.09336120717371,-181.34033626147925,-68.10910169741058,-181.32973436778025,19.061,210.91805771722733,4.253353658536626,0.8776084010840425,10.125745257452584,2.9955284552844987,-0.761924119241337,11.486585365853497,3146.9825396825295,46.0,49.17119047617394,35.7,0.0,14.99703559070687,430.3341814631735,35.068586752348004,97.32000000000001
13.26475099999999,479.08120499999995,42.066974999484835,-84.23772899989395,-67.59753442419277,-185.12521621791137,-67.61327413264755,-185.1146146607539,19.214,214.90549947452698,5.350083148558646,1.730620226656725,10.36946292190192,1.5332224685884714,-4.661406750430743,7.099667405765414,3163.9499999999894,47.0,49.654999999925614,36.1,0.0,15.256098814229242,429.8612531126482,35.70374456521711,97.31
13.462751000000026,479.279205,42.066940999484835,-84.23772199986364,-67.01906879300438,-188.91009621784718,-66.98365317507633,-188.91539771180757,19.372,218.90549947452766,5.125316129032266,0.12705483870973344,11.4985774193548,1.2503161290322666,-3.2518967741936002,7.7490516129032,3200.048333333325,47.0,50.28100000005357,36.4,0.0,15.5973771060456,429.5521833002973,36.55029024269444,97.29
13.660751000000005,479.47720499999997,42.066906999470085,-84.23771299986375,-66.27533049631984,-192.69497785984953,-66.27139543671429,-192.74268536480892,19.586000000000002,222.9054994745272,3.772871084037959,1.6000497265040448,8.304058925907903,0.7583167578319852,-1.2832670313279406,-1.3461399801082763,3207.079032258066,42.0,40.37354838709403,32.2,0.0,15.212257598405545,428.94033996043515,35.66842729970368,97.28
13.858901000000003,479.67535499999997,42.066871999487425,-84.2377039998794,-65.53159348437505,-196.59117592952242,-65.53159374049542,-196.56997222502613,19.697,226.90852977755742,2.740116863533433,-2.13982470469985,7.261023498366555,-1.7690060316664746,0.013684342799861693,-3.0623397838660367,3039.7800000000993,0.0,-10.298307692308457,0.0,157.0,-0.1688720639677097,431.303176598909,-0.3237288051537739,97.27
