distance_m,x_m,y_m,curvature_per_m
256.9114111933095,-65.70054709891723,-216.15245643031326,-0.07982526968899731
257.9110664897815,-66.01338562362095,-217.10171676398758,-0.07159500719019236
258.91072178625353,-66.39726933398023,-218.02457556105293,-0.05887165258162553
259.9103770827256,-66.8407011001942,-218.92039459008632,-0.04325264151867907
260.91003237919756,-67.32931541249177,-219.79244229204238,-0.02919584986629135
261.9096876756696,-67.84903425126333,-220.64635032252954,-0.020058211406912267
262.9093429721416,-68.38944462738978,-221.4873296010911,-0.01582500524441747
263.90899826861363,-68.94470286941477,-222.31858546009389,-0.014120290449272873
264.9086535650857,-69.51229896452061,-223.14146767118618,-0.013261657980762502
265.90830886155766,-70.0911390960254,-223.956480368228,-0.01213805614321391
266.9079641580297,-70.68029170001908,-224.7640707858028,-0.010986984493995506
267.90761945450174,-71.2787098368607,-225.56482052816864,-0.01005348885249312
268.9072747509737,-71.885500979453,-226.35924483113877,-0.009279876016137521
269.90693004744577,-72.49994176297119,-227.1477679832623,-0.008285342250308164
270.90658534391775,-73.12130247909045,-227.93085033118797,-0.007285908355746373
271.9062406403898,-73.74876059570668,-228.70905611142015,-0.006320068034047915
272.90589593686184,-74.38147805011103,-229.48299232658857,-0.004912754583752686
273.9055512333338,-75.01852364642303,-230.25337040554885,-0.0031119730465514243
274.90520652980587,-75.65866930297605,-231.021174938584,-0.0011639159727306668
275.9048618262779,-76.30045105637042,-231.7876126901624,0.00046291874601656275
276.9045171227499,-76.94248507867266,-232.5538391705156,0.0013001623474943067
277.90417241922194,-77.58381027012507,-233.32065898956347,0.0003729089745673631
278.903827715694,-78.22444520792008,-234.08805561938254,-0.002071341074064565
279.90348301216596,-78.86568235093924,-234.85494897050094,-0.004157243504768272
280.903138308638,-79.5093759145118,-235.61978125776446,-0.003481697649507214
281.90279360511,-80.15612842315755,-236.38202875023967,0.0004976836383468387
282.90244890158203,-80.80410890752086,-237.1432330641516,0.005798252538341539
283.9021041980541,-81.44972743376194,-237.90644059592802,0.00990638243142575
284.90175949452606,-82.08923533796172,-238.67477317748592,0.011047364270712606
285.9014147909981,-82.72052945225421,-239.44986783277864,0.008690772455073228
286.90107008747015,-83.34411853627724,-240.2311764595046,0.004511025531130386
287.90072538394213,-83.96257816350455,-241.01655359290254,0.0007120151844898034
288.9003806804142,-84.57905577256577,-241.8034881924328,-0.0009107165860674926
289.9000359768862,-85.19570716550122,-242.590286591199,0.0004647761777468766
290.8996912733582,-85.81266541306132,-243.3768444219087,0.005254268511746295
291.89934656983024,-86.42744480210112,-244.1651055234897,0.01220632785422854
292.8990018663022,-87.03534359281272,-244.95868100262103,0.019537188325550268
293.89865716277427,-87.63057279631643,-245.76179537597605,0.026045361705834255
294.8983124592463,-88.20732781451275,-246.5782690635142,0.03116472173933252
295.8979677557183,-88.76042448283516,-247.4109415990018,0.03424726455921033
296.89762305219034,-89.28591576200758,-248.26129914842895,0.03481342908875797
297.8972783486624,-89.78164898556012,-249.12934057746057,0.0341983378567028
298.89693364513437,-90.24715690455162,-250.01396120126634,0.03466586628908375
299.8965889416064,-90.68200400558332,-250.9140495777914,0.03863278477680449
300.8962442380784,-91.08371618805535,-251.82940070418167,0.04542723383286004
301.89589953455044,-91.44671428758475,-252.7607687954831,0.053222069085396874
302.8955548310225,-91.76328181230438,-253.70890581339216,0.05806472579145661
303.89521012749447,-92.02647917985847,-254.67320926132425,0.05538306135144018
304.8948654239665,-92.23425026078574,-255.65095880749203,0.045217184827219294
305.89452072043855,-92.39230472615247,-256.6379913419643,0.0298097407761254
306.89417601691054,-92.51317285253627,-257.6302908648997,0.014206735573065916
307.8938313133826,-92.61224347476539,-258.6250203540807,0.0005909023568280996
308.8934866098546,-92.70405898784763,-259.6204503618178,-0.011396010696479782
309.8931419063266,-92.80131512030181,-260.6153602028052,-0.021703854841125525
310.89279720279865,-92.91510079587123,-261.60850745218545,-0.02836277088316088
311.89245249927063,-93.05393794703987,-262.59845468706385,-0.029746823575241492
312.8921077957427,-93.22168447155191,-263.58391389907933,-0.02556111733834356
313.8917630922147,-93.41671803803612,-264.5643432284108,-0.019391450900806614
314.8914183886867,-93.63380360195507,-265.5401335376542,-0.015166002731460185
315.89107368515874,-93.86757704073352,-266.5120646822806,-0.01485252408964273
316.8907289816308,-94.11574656955601,-267.4804198847904,-0.02080936913516411
317.8903842781028,-94.38098104924501,-268.44423595846393,-0.03147084120881386
318.8900395745748,-94.67109374064616,-269.4008425581067,-0.04525430823837195
319.8896948710468,-94.99763496236822,-270.3456072185958,-0.05698387309808179
320.88935016751884,-95.37223623414523,-271.2723304651331,-0.059765635759631064
321.8890054639909,-95.80068695847132,-272.1754119271637,-0.047114682333005045
322.88866076046287,-96.27734482928747,-273.0540420794901,-0.022003997193002243
323.8883160569349,-96.78451716255952,-273.9154737943567,0.009551804240128896
324.88797135340695,-97.29711981125983,-274.77369735218025,0.041411143382786446
325.88762664987894,-97.78762350549331,-275.64469303081665,0.07095678446584251
326.887281946351,-98.22828598021496,-276.54185268150667,0.094531028801723
327.886937242823,-98.59290108636588,-277.4724075331236,0.10734109180633537
328.886592539295,-98.86133358840873,-278.4350577747796,0.10233126471169414
329.88624783576705,-99.02684791823087,-279.42064532177886,0.08300681445620245
330.88590313223904,-99.09991458871691,-280.4174490608313,0.05575301854549576
331.8855584287111,-99.10367002385397,-281.4170123754709,0.027819342087488257
332.8852137251831,-99.0656630405281,-282.4159238832436,-0.0014253158121140393
333.8848690216551,-99.01433727581477,-283.4142611777913,-0.034063239822409844
