distance_m,x_m,y_m,curvature_per_m,gnss_x_filtered_m,gnss_y_filtered_m,fused_x_m,fused_y_m,official_reference_x_m,official_reference_y_m,official_reference_station_m,gps_speed_mps,corrected_imu_y_mps2,smoothed_corrected_imu_y_mps2,raw_imu_curvature_per_m,imu_curvature_per_m,fused_geometric_curvature_per_m,solver_complementary_curvature_per_m,applied_curvature_gain,gnss_heading_rad,fused_heading_rad,low_frequency_position_correction_x_m,low_frequency_position_correction_y_m
194.0,-68.86716320947899,-164.58247727491113,0.02578185746135713,-67.08972290025933,-163.92481161602586,-68.86716320947899,-164.58247727491113,-68.6478208083675,-164.7920415947077,200.90069557163469,18.50252871406141,9.183307278425481,8.990864749130628,0.026262695047144215,0.0373982852531623,0.012549331754447323,0.02578185746135713,1.4240079011704079,-1.8205702771638717,4.125983482240585,-7.829808703527921,-2.110556921211692
194.5,-69.15065511603079,-165.01375697502715,0.024958855610907358,-67.20987840510426,-164.4221654161306,-69.15065511603079,-165.01375697502715,-68.95938502868519,-165.2106947165734,201.4225624346268,18.532879549066465,8.775190354555141,8.736458111982644,0.025436045472255944,0.036221129727022246,0.012358688135103366,0.024958855610907358,1.4240079011704079,-1.8089835386310684,4.132408451606377,-7.848532564356666,-2.1247079694752524
195.0,-69.43296125915073,-165.44610568144944,0.024129676724379906,-67.3300339099492,-164.91951921623536,-69.43296125915073,-165.44610568144944,-69.2711255451067,-165.63025777428876,201.9452640884273,18.563230384071524,8.367073430684801,8.478082962140064,0.024603140841844052,0.03503506695239429,0.012209056786120718,0.024129676724379906,1.4240079011704079,-1.797252997158895,4.138741997850765,-7.867366579064071,-2.1389651350571928
195.5,-69.7114168451318,-165.8816399879145,0.023390211287117893,-67.45018941479414,-165.41687301634013,-69.7114168451318,-165.8816399879145,-69.57986356757296,-166.0532591621262,202.46895307003567,18.593581219076583,7.958956506814462,8.248865442242483,0.023859873070549157,0.03397664777338504,0.011215742105265845,0.023390211287117893,1.4240079011704079,-1.7854177307567662,4.145022234677501,-7.886310353216362,-2.153327968067209
196.0,-69.98885746550818,-166.31842854398718,0.02282661189535015,-67.57034491963907,-165.91422681644488,-69.98885746550818,-166.31842854398718,-69.88889578301412,-166.47746158692306,202.9937873286695,18.623932054081642,7.550839582944122,8.078986526551695,0.02329239394801018,0.03316855301914028,0.010502915053633141,0.02282661189535015,1.4240079011704079,-1.773488297866662,4.150343503651766,-7.905363422403633,-2.167795996130987
196.5,-70.26336498688507,-166.75802263601474,0.02249898829912177,-67.690500424484,-166.41158061654966,-70.26336498688507,-166.75802263601474,-70.19593595666358,-166.90472125807753,203.51992907481463,18.654282889086698,7.142722659073782,7.9899561861902075,0.02296081402007835,0.03269638058189585,0.010316833262377484,0.02249898829912177,1.4240079011704079,-1.7614747658029122,4.1558983309982676,-7.924525263286495,-2.182368736997084
197.0,-70.53678444588982,-167.19923884921394,0.022450933684185593,-67.76902377538238,-166.9186474583479,-70.53678444588982,-167.19923884921394,-70.503138878656,-167.33367361553192,204.04754351766258,18.675909083224866,7.435100135765423,7.9903247671935675,0.022908725556678187,0.03262220619845419,0.010504069720671682,0.022450933684185593,1.4240079011704079,-1.749407376128011,4.161044963599146,-7.943795317246656,-2.1970457087498376
197.5,-70.8077240368616,-167.64322267795714,0.022642767758168144,-67.8455778498347,-167.4261737446479,-70.8077240368616,-167.64322267795714,-70.80886691042268,-167.76569129853775,204.57679750053424,18.697122586014384,7.760612269034947,8.074111838704187,0.02309644879279203,0.03288952556991358,0.011300421224922388,0.022642767758168144,1.4240079011704079,-1.7373310821953378,4.166811240835781,-7.963172974742644,-2.2118264196242343
198.0,-71.07715361614741,-168.08941379462078,0.02301810166397473,-67.92213192428703,-167.9337000309479,-71.07715361614741,-168.08941379462078,-71.11427515916839,-168.20013860236065,205.10785804576741,18.718336088803902,8.086124402304472,8.22248435949626,0.02346759445137154,0.03341803992021589,0.012589120621690209,0.02301810166397473,1.4240079011704079,-1.725338124437825,4.172810720916896,-7.982657578394479,-2.2267103439506313
198.5,-71.34399097367229,-168.53870756671716,0.02349781496214022,-67.99868599873935,-168.4412263172479,-71.34399097367229,-168.53870756671716,-71.4181153181287,-168.63809216957796,205.64089082234716,18.73954959159342,8.411636535573997,8.408095569915325,0.023943042849225854,0.03409508219535925,0.013868829216521505,0.02349781496214022,1.4240079011704079,-1.7134328952259814,4.1799467446846075,-8.002248425195932,-2.241696905602111
199.0,-71.60841416597813,-168.9910743694289,0.023995242875103684,-68.07524007319168,-168.9487526035479,-71.60841416597813,-168.9910743694289,-71.72062783929182,-169.07954119992596,206.17605855123563,18.760763094382938,8.737148668843522,8.600692474569176,0.024436129649546886,0.034797241694979233,0.01531284325893993,0.023995242875103684,1.4240079011704079,-1.7016184096688196,4.1873226523476825,-8.021944755945972,-2.2567855811409845
199.5,-71.87009026606762,-169.4468577857717,0.024431613424738808,-68.151794147644,-169.4562788898479,-71.87009026606762,-169.4468577857717,-72.02145289396273,-169.52491543617126,206.71351267530108,18.781976597172456,9.062660802113047,8.772531291725462,0.024868084585014646,0.03541234893603488,0.01612753032349652,0.024431613424738808,1.4240079011704079,-1.6898958109780648,4.196011800220398,-8.041745769206564,-2.271975799921356
200.0,-72.12824387919481,-169.90665231298743,0.02474774582928262,-68.22834822209633,-169.9638051761479,-72.12824387919481,-169.90665231298743,-72.31970617059642,-169.97494149511428,207.25341697829845,18.803190099961974,9.388172935382572,8.902543154418323,0.025179726817501347,0.035856129937434325,0.016819925777548265,0.02474774582928262,1.4240079011704079,-1.6782914206051296,4.204302517532545,-8.06165060665645,-2.287267020971075
200.5,-72.38402531784641,-170.36979185485362,0.024906016376456806,-68.27130968408088,-170.47692004943693,-72.38402531784641,-170.36979185485362,-72.61676121052453,-170.42886443467796,207.79590319436105,18.825951531877283,9.368512335062233,8.978587010565615,0.025333437494762134,0.036075015156347943,0.016956669165402026,0.024906016376456806,1.4240079011704079,-1.666810342713653,4.213773724377139,-8.081658390917136,-2.3026585764518788
201.0,-72.6352376349157,-170.83776034883016,0.02490145174007697,-68.30357161605129,-170.99181493475336,-72.6352376349157,-170.83776034883016,-72.91004368988793,-170.8884596746249,208.3411175165978,18.849205992257023,9.238911311779832,8.997515645844446,0.025324243998413345,0.036061923544907885,0.01740086253064759,0.02490145174007697,1.4240079011704079,-1.6554525708840777,4.222282340094762,-8.101768169580279,-2.318149891659132
201.5,-72.88494253114756,-171.30867398279477,0.024747332297927836,-68.33583354802171,-171.50670982006983,-72.88494253114756,-171.30867398279477,-73.20315545216437,-171.35154079813918,208.88917077740655,18.872460452636762,9.109310288497431,8.963164543619529,0.02516542801001987,0.03583576832260339,0.018554888929574805,0.024747332297927836,1.4240079011704079,-1.6442250365598647,4.232283021768222,-8.121978937569825,-2.333740398687954
202.0,-73.12869580896832,-171.78535979378228,0.024465874601877234,-68.36809547999212,-172.0216047053863,-73.12869580896832,-171.78535979378228,-73.49085809163319,-171.8214630894223,209.44017834952925,18.8957149130165,8.97970926521503,8.883074659428598,0.024879214034697547,0.03542819736031901,0.019093366975592108,0.024465874601877234,1.4240079011704079,-1.6331619068154892,4.24210527679673,-8.142289642130622,-2.3494295180994476
202.5,-73.37107914701636,-172.2650280205776,0.024080283823616162,-68.40035741196253,-172.53649959070273,-73.37107914701636,-172.2650280205776,-73.7785234034273,-172.29497277662622,209.99423573728365,18.918969373396244,8.85010824193263,8.765211853049504,0.02448879800865128,0.03487224185448557,0.021720489135718703,0.024080283823616162,1.4240079011704079,-1.622238792698965,4.2527618402957135,-8.162699208941618,-2.3652166041317493
203.0,-73.60666272288175,-172.75097981547293,0.023608629043383515,-68.43261934393294,-173.0513944760192,-73.60666272288175,-172.75097981547293,-74.05973789190274,-172.7759803428783,210.55142261879325,18.942223833775984,8.720507218650228,8.615787255892705,0.024012260059294126,0.03419364804939344,0.023573371421547033,0.023608629043383515,1.4240079011704079,-1.6114276140757056,4.265495361599083,-8.183206521636194,-2.3811009950060003
203.5,-73.83885647194877,-173.24113083515215,0.023062082142506338,-68.46488127590337,-173.56628936133566,-73.83885647194877,-173.24113083515215,-74.3384819056187,-173.26205850876588,211.11180152984625,18.965478294155723,8.590906195367827,8.438586847718575,0.023460762601449147,0.0334083113119468,0.027902376586422112,0.023062082142506338,1.4240079011704079,-1.6007546986301426,4.278277104871025,-8.203810395330994,-2.3970820882473984
204.0,-74.06405054092531,-173.7375646309548,0.022445705038634856,-68.47412036094231,-174.083629194308,-74.06405054092531,-173.7375646309548,-74.61047213998816,-173.75568125207676,211.67541120815088,18.988906492838154,8.379740357614683,8.235389988431109,0.022839377262885333,0.03252345368016048,0.031373360703074976,0.022445705038634856,1.4240079011704079,-1.5903085587394246,4.295809396040282,-8.22450958960764,-2.4131592598394196
204.5,-74.28111403042303,-174.24063659447572,0.02176099585827981,-68.46542127833592,-174.60287399937468,-74.28111403042303,-174.24063659447572,-74.87433707252819,-174.2572870293786,212.24228844457235,19.012470059088702,8.105023590634907,8.006514522256479,0.022149626609799234,0.031541243300328425,0.03734961639548704,0.02176099585827981,1.4240079011704079,-1.580085014654251,4.312572178597852,-8.245302824055706,-2.4293318641891983
205.0,-74.49166707620243,-174.74948965765174,0.021005865614404783,-68.45672219572954,-175.12211880444133,-74.49166707620243,-174.74948965765174,-75.13193723668329,-174.7658852665424,212.81242571680855,19.03603362533925,7.830306823655133,7.750876085371192,0.021389363802576406,0.030458623055877123,0.0425474777591102,0.021005865614404783,1.4240079011704079,-1.5700766423200405,4.336794896311659,-8.266188837345155,-2.445599135740531
205.5,-74.68632442017503,-175.26827333051878,0.02017277035065854,-68.44802311312314,-175.641363609508,-74.68632442017503,-175.26827333051878,-75.37218115214583,-175.2863725880937,213.38581198121256,19.059597191589795,7.555590056675358,7.465554507229704,0.020551079285937385,0.02926489928075434,0.046728665429433526,0.02017277035065854,1.4240079011704079,-1.5602754959792766,4.359581754510822,-8.287166253037888,-2.4619604154172667
206.0,-74.875496452224,-175.79190079138692,0.01924836865432042,-68.43932403051676,-176.16060841457465,-74.875496452224,-175.79190079138692,-75.60726146483142,-175.8127761825647,213.96240927296893,19.083160757840343,7.280873289695583,7.145477861681475,0.019621430225057482,0.027941071672745708,0.05492455872732654,0.01924836865432042,1.4240079011704079,-1.5506793388182196,4.388669808490206,-8.308233652122356,-2.478415029802356
206.5,-75.04168813482435,-176.32740978657583,0.018215477937652474,-68.43062494791037,-176.6798532196413,-75.04168813482435,-176.32740978657583,-75.81653535248998,-176.35338391062098,214.54215786459832,19.106724324090887,7.006156522715807,6.784115321892856,0.018583210513892036,0.026462638600895254,0.05263961631558451,0.018215477937652474,1.4240079011704079,-1.5412636266077295,4.420919549191481,-8.329389573946907,-2.494962290814944
207.0,-75.19848012639983,-176.868463609794,0.01705867505770669,-68.42192586530398,-177.19909802470798,-75.19848012639983,-176.868463609794,-76.01591321840239,-176.9007450469482,215.1249761606779,19.130287890341435,6.731439755736033,6.37554405452912,0.017421046483220334,0.024807707838762703,0.05498055260370585,0.01705867505770669,1.4240079011704079,-1.5319984562640934,4.44789488692461,-8.350632572773248,-2.511601435435928
207.5,-75.33708929828347,-177.41809708901044,0.015773810254536447,-68.40215899050308,-177.72113736500881,-75.33708929828347,-177.41809708901044,-76.19498804834778,-177.45842984426224,215.71076080320384,19.153232799136358,6.327195236950627,5.917491329264569,0.016130708962455224,0.02297025701401655,0.05533987214281971,0.015773810254536447,1.4240079011704079,-1.5230010699624574,4.482997758693242,-8.371961135842145,-2.5283317353390187
208.0,-75.45690624726166,-177.97520742861616,0.01437454890881959,-68.3592900109046,-178.24900981499462,-75.45690624726166,-177.97520742861616,-76.35296186208731,-178.02513617438277,216.29938698910502,19.174886367334853,5.65258390572224,5.414363875678082,0.014725899816454288,0.020969797690474766,0.05760521939453946,0.01437454890881959,1.4240079011704079,-1.5143131860888248,4.510856183483078,-8.393373681759247,-2.545152460590431
208.5,-75.56577791306842,-178.5374389728368,0.012894480142560007,-68.31642103130612,-178.77688226498046,-75.56577791306842,-178.5374389728368,-76.49897917057935,-178.59808344745835,216.89070899857538,19.196539935533348,4.9779725744938546,4.879122973756576,0.013240239798287885,0.018854206086152837,0.06617520478248656,0.012894480142560007,1.4240079011704079,-1.505932055254168,4.5487699841990015,-8.414868592756498,-2.562062865038041
209.0,-75.64397145257975,-179.10828429749603,0.011392397932621518,-68.27355205170764,-179.30475471496626,-75.64397145257975,-179.10828429749603,-76.60973373004954,-179.18136736514174,217.48456093003807,19.218193503731843,4.303361243265469,4.333257841521915,0.011732468796070646,0.016707128265839862,0.06323389184299838,0.011392397932621518,1.4240079011704079,-1.4978503311774372,4.58686839913365,-8.436444229841566,-2.579062168465542
209.5,-75.71030079513869,-179.682773675327,0.00994365927613407,-68.23068307210916,-179.83262716495207,-75.71030079513869,-179.682773675327,-76.70726795253042,-179.76912504382807,218.0807576347445,19.23984707193034,3.6287499120370823,3.8046245291244403,0.010277999024085686,0.014635951818519758,0.06996747341665363,0.00994365927613407,1.4240079011704079,-1.4900440086113458,4.6218307163754915,-8.458098947535822,-2.5961495392330165
210.0,-75.74882433993346,-180.26296748237164,0.008629215340137124,-68.18781409251068,-180.3604996149379,-75.74882433993346,-180.26296748237164,-76.77273928912047,-180.363762851241,218.67909584129268,19.261500640128833,2.954138580808696,3.32336667465835,0.0089577311078579,0.012755879874149601,0.07125572818574669,0.008629215340137124,1.4240079011704079,-1.4824465567275356,4.667955410295019,-8.479831022794247,-2.6133241870085633
210.5,-75.76203664365214,-180.84634877941943,0.0075209306199061025,-68.1449451129122,-180.88837206492371,-75.76203664365214,-180.84634877941943,-76.80900327588618,-180.9623023598152,219.27935545777285,19.28315420832733,2.27952724958031,2.9165404285394665,0.007843535242119991,0.011169256157887416,0.07408527269810375,0.0075209306199061025,1.4240079011704079,-1.4750478044834425,4.704913630280716,-8.501638700137192,-2.6305853062032143
211.0,-75.75756505650918,-181.4322175697416,0.00666684412791597,-68.09891239685366,-181.40751399444434,-75.75756505650918,-181.4322175697416,-76.82496652336631,-181.56390467355044,219.8813010368558,19.305138231562324,1.7333591477607093,2.6026629179951524,0.006983483205787239,0.009944535262731879,0.08163161506947415,0.00666684412791597,1.4240079011704079,-1.4678582385814287,4.754585357716654,-8.523520194677065,-2.6479320800698147
211.5,-75.71254334524139,-182.01858021759105,0.0060807893877813015,-68.03673875333206,-181.88211406678957,-75.71254334524139,-182.01858021759105,-76.79367593557423,-182.16621222757502,220.4846833869796,19.328808188768537,1.8424898912138237,2.387826208540718,0.006391349428797378,0.00910133208574844,0.0691871587931942,0.0060807893877813015,1.4240079011704079,-1.4610081907032164,4.800741749296992,-8.545473757373385,-2.66536362797509
212.0,-75.6536920066997,-182.6048194622682,0.005742745215805331,-67.97456510981046,-182.3567141391348,-75.6536920066997,-182.6048194622682,-76.74653158275055,-182.76849066285456,221.08924131089822,19.352478145974754,1.9516206346669378,2.264766366865878,0.0060471429548814145,0.0086111793472581,0.06351268228013449,0.005742745215805331,1.4240079011704079,-1.4544958427024894,4.8361376870829735,-8.567497546529118,-2.682879094702194
212.5,-75.56694433237372,-183.1891381565859,0.005602152692922805,-67.91239146628885,-182.83131421148005,-75.56694433237372,-183.1891381565859,-76.66696315634218,-183.36862148380305,221.6947034512634,19.376148103180967,2.060751378120052,2.2151808149156826,0.005900302674268514,0.008402077627455252,0.05508903560925989,0.005602152692922805,1.4240079011704079,-1.448310927043116,4.875672865850325,-8.58958968253622,-2.700477620564032
213.0,-75.46157045646167,-183.77095464293396,0.005591659264736551,-67.85021782276725,-183.30591428382527,-75.46157045646167,-183.77095464293396,-76.56586711262173,-183.965919556347,222.30079022164918,19.39981806038718,2.1698821215731665,2.2142543532500514,0.005883451710736629,0.008378081722243512,0.04536960491539819,0.005591659264736551,1.4240079011704079,-1.4424340979264527,4.901307417247362,-8.611748257570449,-2.7181583316585547
213.5,-75.34476381005295,-184.35117927203302,0.005640558657547989,-67.78804417924563,-183.7805143561705,-75.34476381005295,-184.35117927203302,-76.45170448424534,-184.56145741983968,222.90721580051567,19.423488017593396,2.2790128650262806,2.235680761918859,0.005925914016710775,0.008438548381452611,0.04347589987649188,0.005640558657547989,1.4240079011704079,-1.436821554343544,4.9293680237533,-8.633971361307541,-2.7359202984041042
214.0,-75.20674285057392,-184.9268999690783,0.0056858360050171175,-67.72587053572403,-184.25511442851572,-75.20674285057392,-184.9268999690783,-76.31296940625666,-185.1518118183731,223.51369016505708,19.44715797479961,2.3881436084793948,2.2557938209537003,0.005964679579481459,0.008493750849131383,0.031915076720476665,0.0056858360050171175,1.4240079011704079,-1.4313455955772112,4.952787920549482,-8.656257058923009,-2.7537625741973386
214.5,-75.06290981826048,-185.50094871067785,0.005679352083046115,-67.66369689220242,-184.72971450086098,-75.06290981826048,-185.50094871067785,-76.16778398828865,-185.74031722118113,224.11992114169783,19.470827932005825,2.497274351932509,2.256330607588975,0.0059516022194841915,0.008475128585168825,0.025723010160989396,0.005679352083046115,1.4240079011704079,-1.425973810733333,4.9671623401442835,-8.67860336130693,-2.7716842471850547
215.0,-74.908557535114,-186.07186088879035,0.005592075673995137,-67.59839925481272,-185.20440865963727,-74.908557535114,-186.07186088879035,-76.01060938866304,-186.32525236793137,224.72561645018598,19.493736875049702,2.550240967157751,2.2259453928239217,0.005857661976418394,0.008341356936805261,0.0223835305896571,0.005592075673995137,1.4240079011704079,-1.420931743888369,4.983230179271279,-8.701008256531095,-2.789684394139997
215.5,-74.74665912958774,-186.6399178037036,0.005415746141552343,-67.51969663511633,-185.6795065410189,-74.74665912958774,-186.6399178037036,-75.84493792361067,-186.90694844292824,225.33048571877723,19.513380324686114,2.362208663385772,2.160726194429712,0.005674593005947232,0.008080665276395194,0.01921416333929721,0.005415746141552343,1.4240079011704079,-1.4162358774035595,4.993621455071512,-8.723469723629709,-2.8077621003094633
216.0,-74.58094413972198,-187.20590609732835,0.005157092213704432,-67.44099401541995,-186.15460442240052,-74.58094413972198,-187.20590609732835,-75.6751467443343,-187.4863292796141,225.93424244889002,19.533023774322526,2.1741763596137926,2.0637927861762564,0.005409126432856276,0.007702638778817041,0.021511644268963372,0.005157092213704432,1.4240079011704079,-1.4118841472416164,5.005919625312077,-8.745985817376537,-2.825916583608904
216.5,-74.4057525914376,-187.76776927854206,0.004839997644425122,-67.36229139572356,-186.62970230378215,-74.4057525914376,-187.76776927854206,-75.4945619586353,-188.06097210044302,226.536600438693,19.552667223958938,1.9861440558418133,1.9440830123643,0.005085138519343622,0.007241277430091307,0.02120143340285849,0.004839997644425122,1.4240079011704079,-1.407865102327084,5.018974783970602,-8.768554452481382,-2.8441468710782187
217.0,-74.22614049000173,-188.32669115528398,0.0044986692241638674,-67.28358877602717,-187.10480018516378,-74.22614049000173,-188.32669115528398,-75.30911346742518,-188.63226486240558,227.1372984758035,19.57231067359535,1.798111752069834,1.8145648979177025,0.0047368355105869035,0.006745291193620314,0.02665482485304817,0.0044986692241638674,1.4240079011704079,-1.4041097334726151,5.030847086033697,-8.79117352335637,-2.862451977185016
217.5,-74.03864992513095,-188.88128456431016,0.0041720945195460515,-67.20488615633077,-187.5798980665454,-74.03864992513095,-188.88128456431016,-75.1147135143053,-189.19857012996607,227.73606054148036,19.59195412323176,1.6100794482978547,1.6901567460329225,0.004403231031007055,0.006270235778832767,0.0316258230288994,0.0041720945195460515,1.4240079011704079,-1.4005087332152935,5.0502579952836815,-8.813840904939488,-2.880830904042663
218.0,-73.83872637131799,-189.4293636825029,0.0038983884090360754,-67.12618353663439,-188.05499594792704,-73.83872637131799,-189.4293636825029,-74.90598514188069,-189.75731095480918,228.33264556236597,19.61159757286817,1.4220471445258756,1.5855474111503982,0.004122429970675652,0.005870372850263822,0.037596487537546235,0.0038983884090360754,1.4240079011704079,-1.3970479033389323,5.067810202716688,-8.836554453411582,-2.899282641637286
218.5,-73.63333390121187,-189.97323809860373,0.003708867267763036,-67.047480916938,-188.53009382930867,-73.63333390121187,-189.97323809860373,-74.69110576911658,-190.31120002387448,228.9268006683899,19.631241022504582,1.2340148407538962,1.5129389766666832,0.003925779484546175,0.005590341004246444,0.045641559538187285,0.003708867267763036,1.4240079011704079,-1.3939201151895644,5.094100145007923,-8.859312006819549,-2.9178061680519347
219.0,-73.40662828782052,-190.50584597200628,0.0036261914284121226,-66.96682599243958,-189.00581788539318,-73.40662828782052,-190.50584597200628,-74.45142439831,-190.8519264666001,229.5183106639599,19.641345069360607,1.109932812477279,1.479834416445261,0.003835929990167856,0.005462394614335552,0.03923105291047772,0.0036261914284121226,1.4240079011704079,-1.3911999726864996,5.1207633617638,-8.88211140960398,-2.9364004298044746
219.5,-73.17463737314206,-191.03331823216826,0.0036648941587107985,-66.87779377514433,-189.4842288420184,-73.17463737314206,-191.03331823216826,-74.20579277625244,-191.38670253179197,230.10695098613328,19.610515769069405,1.2602598732470298,1.4873024736358,0.003867419370893377,0.0055072357412916575,0.0334880360038226,0.0036648941587107985,1.4240079011704079,-1.3888937710249472,5.139392830784658,-8.904950498569612,-2.955064452826062
220.0,-72.93050415710894,-191.552273439449,0.0037934560706208223,-66.78876155784906,-189.96263979864364,-72.93050415710894,-191.552273439449,-73.94614577191922,-191.91155188344297,230.6925368616857,19.579686468778203,1.4105869340167805,1.5291415821085446,0.003988744625529529,0.0056800038625050495,0.027790063371679684,0.0037934560706208223,1.4240079011704079,-1.3869953730276976,5.159274430046809,-8.927827060812008,-2.9737971869542497
220.5,-72.68022014557802,-192.0650316945201,0.003978218528432861,-66.69972934055379,-190.44105075526886,-72.68022014557802,-192.0650316945201,-73.67953936746524,-192.42920792571124,231.27487594159416,19.548857168487,1.5609139947865311,1.5921524053700868,0.004166217034524154,0.005932725975153141,0.01848132712247177,0.003978218528432861,1.4240079011704079,-1.385350977669897,5.171151451650724,-8.950738867737607,-2.992597570958028
221.0,-72.42645292345976,-192.57280928165994,0.004170017015562824,-66.61069712325853,-190.9194617118941,-72.42645292345976,-192.57280928165994,-73.4091220823155,-192.9411067263335,231.85381712961953,19.518027868195798,1.7112410555562818,1.6574233108381602,0.004350724417271538,0.006195465946009689,0.012753326312783359,0.004170017015562824,1.4240079011704079,-1.383852124226942,5.180298277725912,-8.97368367581487,-3.011464532692367
221.5,-72.16957140877616,-193.0755399346682,0.004309712996092737,-66.52166490596326,-191.3978726685193,-72.16957140877616,-193.0755399346682,-73.13533834526085,-193.4471756817508,232.4292028881308,19.487198567904596,1.8615681163260325,1.7024618751577565,0.004483101525713626,0.006383971994365314,0.0058983898196467675,0.004309712996092737,1.4240079011704079,-1.382509293321195,5.185571157341849,-8.996659227410568,-3.0303969892541476
222.0,-71.91330285692129,-193.57510314518927,0.004335688133510571,-66.432632688668,-191.87628362514454,-71.91330285692129,-193.57510314518927,-72.86258044701381,-193.94963019819977,233.00091774225808,19.456369267613393,2.0118951770957834,1.7041254923474844,0.004501714750956447,0.006410477374177355,0.0015015033757051362,0.004335688133510571,1.4240079011704079,-1.381468965101964,5.1869185551256685,-9.019663258138282,-3.049393833389052
222.5,-71.65794892999321,-194.0715394923702,0.004193277867376317,-66.34360047137272,-192.35469458176976,-71.65794892999321,-194.0715394923702,-72.59120400997288,-194.44851969891272,233.56884026962422,19.42553996732219,2.1622222378655342,1.6422065692084964,0.004351926839734706,0.0061971782050977845,-0.00034143439889493504,0.004193277867376317,1.4240079011704079,-1.3808582629746022,5.18724673247885,-9.042693502115007,-3.068453924413738
223.0,-71.40430175146584,-194.56519995803492,0.003850332008150149,-66.25393075527397,-192.83303707140277,-71.40430175146584,-194.56519995803492,-72.32213220629043,-194.94425491419946,234.13289130049148,19.38095928382336,2.1941093099103495,1.5030736595039118,0.004001563617443703,0.005698258208275872,-0.0010918117821588098,0.003850332008150149,1.4240079011704079,-1.380694438628846,5.186532330984585,-9.065747644706125,-3.0875761530169394
223.5,-71.15265351641536,-195.0561573269619,0.0033064563423431275,-66.16152554719213,-193.3110857708243,-71.15265351641536,-195.0561573269619,-72.05568890671091,-195.43691456815327,234.6929856189112,19.277371746798398,1.7177732482669312,1.2821686027971053,0.0034502414871509153,0.004913171138648842,-0.00044389932716313847,0.0033064563423431275,1.4240079011704079,-1.3809808479770114,5.186039680608523,-9.088823374476608,-3.10675939796918
224.0,-70.90254229365082,-195.54411456319028,0.0025408678466355447,-66.06912033911028,-193.78913447024584,-70.90254229365082,-195.54411456319028,-71.79129890598843,-195.92613711998442,235.2490798925989,19.173784209773437,1.2414371866235128,0.9842161220561579,0.0026771629380994448,0.003812301176574193,0.0007571165391033472,0.0025408678466355447,1.4240079011704079,-1.3814780861101517,5.186047075445423,-9.111918374407068,-3.126002527651661
224.5,-70.65398366394531,-196.0290265002983,0.0015784696237470812,-65.97671513102844,-194.2671831696674,-70.65398366394531,-196.0290265002983,-71.52893671130363,-196.41185194694214,235.80112412452314,19.070196672748477,0.7651011249800943,0.6208717828204219,0.0017072282111009226,0.0024311064617087348,0.0017067315560056811,0.0015784696237470812,1.4240079011704079,-1.3821410627425998,5.186872525426044,-9.13503031830141,-3.1453044008770323
225.0,-70.40621006344688,-196.51045731262656,0.0004535856980560402,-65.8843099229466,-194.7452318690889,-70.40621006344688,-196.51045731262656,-71.26764436048532,-196.89352375473777,236.34910388570373,18.966609135723516,0.28876506333667584,0.20676443670430122,0.0005747731256937469,0.0008184814723683075,0.002060586246117373,0.0004535856980560402,1.4240079011704079,-1.383003906663206,5.187902513369837,-9.158156871383893,-3.164663867133698
225.5,-70.15981747090018,-196.98871853816576,-0.0008004178352157723,-65.79190471486476,-195.22328056851046,-70.15981747090018,-196.98871853816576,-71.00805876408559,-197.3714922275541,236.89301445268947,18.863021598698555,-0.18757099830674262,-0.2443926429904898,-0.0006868558540058902,-0.0009780881630695357,0.0019579864554204554,-0.0008004178352157723,1.4240079011704079,-1.3841526076056165,5.18909789351696,-9.181295707255813,-3.184079729941882
226.0,-69.91407081830486,-197.46341236965276,-0.0021581064276666334,-65.69949950678291,-195.701329267932,-69.91407081830486,-197.46341236965276,-70.74924339371769,-197.8452591146615,237.4328668397605,18.759434061673595,-0.6639070599501609,-0.7222100053309655,-0.002052220568468801,-0.002922378304443999,0.0004839817722258224,-0.0021581064276666334,1.4240079011704079,-1.3857456011770928,5.19000060259297,-9.204444476704829,-3.2035508184314394
226.5,-69.66998309507763,-197.9351141127958,-0.003603685350625875,-65.60709429870107,-196.17937796735353,-69.66998309507763,-197.9351141127958,-70.49231212213283,-198.31546838649118,237.96869376144704,18.655846524648634,-1.140243121593579,-1.2200698365031124,-0.003505538730311506,-0.004991914849822464,-0.001347891386616018,-0.003603685350625875,1.4240079011704079,-1.3878094193289174,5.189605285109645,-9.227600859949316,-3.2230759389064905
227.0,-69.4277423652961,-198.40394486293528,-0.005126841094568805,-65.51699967951699,-196.655847006842,-69.4277423652961,-198.40394486293528,-70.23740306595,-198.78222767240038,238.50052356081292,18.555659781413052,-1.6330613026379517,-1.7341305713116553,-0.00503650178640531,-0.0071720183381000354,-0.0036177780628514457,-0.005126841094568805,1.4240079011704079,-1.3903573540419747,5.188569368260504,-9.25076253663456,-3.2426538864242564
227.5,-69.18771899472993,-198.87015923304435,-0.006712094337543458,-65.43722475064546,-197.12526087467094,-69.18771899472993,-198.87015923304435,-69.9848641999902,-199.24580029958702,239.02842209312928,18.47066186677321,-2.199492911011346,-2.261802078352268,-0.006629635980618407,-0.009440654018284237,-0.006289002261137301,-0.006712094337543458,1.4240079011704079,-1.3931373473240936,5.185788214697724,-9.2739271401988,-3.2622834672025696
