time_s,mf4_time_s,gps_speed_mps,gps_latitude_deg,gps_longitude_deg,gps_distance_trip_m,accel_x_mps2,accel_y_mps2,accel_z_mps2,angular_rate_x_degps,angular_rate_y_degps,angular_rate_z_degps,motor_rpm,torque_command_nm,torque_feedback_nm,apps_percent,brake_pressure_psi,battery_power_kw,battery_voltage_v,battery_current_a,battery_soc_percent
599.347051,632.1356549999999,10.444,42.064918999787665,-84.23851400027301,2459.9543755052546,6.549876551024808,9.013911749810221,10.45270005064525,11.428070397570824,-9.24402380349194,46.27225879969635,1935.9896551724398,66.9,68.89034482761043,50.800000000000004,0.0,14.458201086956176,426.35963984181933,34.09059466139348,89.72
599.544851,632.333455,10.614,42.06490499977271,-84.23853200021213,2461.9531628940986,5.160919757758959,5.827826141811078,10.25598662629316,16.61829422155048,-3.399665657328998,38.68558541508796,2078.0966666666864,66.9,63.97416666667163,51.2,0.0,15.142402163225078,425.4182542842992,35.83117830609181,89.71000000000001
599.742851,632.5314549999999,10.525,42.06488999975781,-84.23854600018163,2463.953971301536,6.107236340533457,8.205590851333643,8.039968233799723,15.276645489199815,-1.776645489199815,31.624345616265803,2068.0,66.9,67.07983870966243,51.0,0.0,15.411369985141125,424.7821880633977,36.45268202080231,89.7
599.941051,632.729655,10.432,42.06487399974366,-84.23855800015079,2465.956800727567,4.895491285678156,2.348358171255148,8.983606971457476,2.709011113917189,1.9385261429655327,13.795074513765442,2149.0,66.9,64.30266666672432,50.800000000000004,0.0,15.70588807069213,424.22227125185543,37.208160237388704,89.68
600.140001,632.928605,10.111,42.06485699975762,-84.23856800012118,2467.9672089733226,5.366474133601034,3.9701594676036223,9.12286853340026,5.694581868406727,-1.6860560020077622,20.38063787041449,2181.2913043478543,54.0,50.53043478261815,37.5,0.0,14.59796888889123,424.25609545679,34.65447259259683,89.67
600.3380510000001,633.126655,9.649000000000001,42.06484099972589,-84.2385760001066,2469.9700156747745,0.46319076457055,3.3860238455713185,8.756614307342792,8.205904617714726,0.705904617714725,14.114647993941714,2087.9948275857887,0.0,-14.16137931033196,0.4,42.0,0.7675949554878255,426.5810902523505,1.8549905987077937,89.66
600.535051,633.3236549999999,8.716,42.06482299975732,-84.23858300009101,2471.9622288516957,-1.7001860963906075,-0.16502334090162485,13.022441963157133,1.6582323997004238,0.75,7.164092858948587,1934.0281250000357,0.0,-0.3746874999679256,0.6000000000000001,52.0,-0.7578952095811596,427.66052534722144,-1.7731532738102793,89.66
600.732851,633.521455,7.349,42.064806999272726,-84.23858900001515,2473.962532234413,-2.3592448902346406,1.3340367146100656,10.444322482967582,10.273126419378825,1.4810938682815686,16.991616199848103,1834.5539682539763,2.9000000000000004,4.432380952385765,3.5,32.0,0.44057164105096397,429.28701615460824,1.0267570649478908,89.66
600.93085,633.7194539999999,11.386000000000001,42.06475899980806,-84.2385899999798,2475.9648480558217,-2.1294478371501793,8.987117048344448,11.971089058523836,28.670860050886745,-2.4288346055971344,64.64156743001544,1679.5486666666757,5.0,5.3902666666648535,4.800000000000001,0.0,0.816298070262097,429.3547959426027,1.926626224641054,89.66
601.12885,633.917454,10.51,42.06473999982893,-84.2385879999195,2477.9671739899886,0.08415699141957678,14.402430590613433,10.28176678445144,29.981847551742035,-3.481847551742034,72.12747097425873,1681.4300000000137,7.0,7.427999999994478,6.300000000000001,0.0,1.297468116658458,429.62896264953065,3.0360397429561012,89.66
601.3276,634.1162039999999,9.975,42.064722999858034,-84.2385799998682,2479.9746881470624,0.37060030203871097,14.131599546941933,10.25,29.263199093883866,-6.201603322425821,73.72360181223226,1522.3041269840805,14.9,16.830158730100585,14.3,0.0,1.7417951412986084,430.13770086266743,4.065359722222526,89.66
601.52485,634.313454,9.298,42.06470899990918,-84.23856699982846,2481.967011767082,-0.8444989929503912,8.515304632428201,8.420751510574414,14.616012084595306,8.140088116814617,58.38431268882507,1537.9058064516057,26.0,28.56593548387607,21.0,0.0,5.099390222221528,429.81172525432095,11.92675735439208,89.66
601.7230500000001,634.511654,8.951,42.06469999992928,-84.23854999980809,2483.9689308620777,4.273914532083066,7.639440781130991,11.930202891200212,24.7930154704558,-1.5526426578764614,69.03338828303514,1566.722666666613,31.0,30.636533333282262,24.6,0.0,5.562629925925954,429.0283188548865,13.040642053307453,89.65
601.92105,634.709654,8.8,42.064692999989894,-84.23853099979779,2485.9688298570777,4.375,10.205539104024759,10.033874968362088,24.50846874209052,-4.453421918502127,76.8687344975969,1553.0348387096992,40.900000000000006,40.667161290317665,31.8,0.0,6.775466005946291,428.8059944895936,15.893429053048903,89.65
602.11885,634.9074539999999,8.594,42.06469200002015,-84.23851099979859,2487.9667087520825,0.20427327782205307,8.90064723694243,10.0,28.670726722177946,-5.2360105980314025,80.43471612414655,1642.634754098541,65.0,70.26190163934766,49.900000000000006,0.0,10.407192860683345,428.40244186415464,24.455357858200113,89.64
602.31745,635.106054,8.27,42.06469400007085,-84.23849099981783,2489.77522193607,4.914097782257054,13.786895161289285,9.754405241935535,31.451542338709107,0.15308467741821374,80.25440524193553,1583.3360000000184,76.0,79.1267999999547,58.0,0.0,14.555984502206545,427.5151406521737,34.28715770750964,89.63
602.51505,635.3036539999999,8.439,42.064701000100996,-84.23847299981819,2491.5713134373573,8.661418511064875,11.922243460765399,7.797243460765399,13.192907444675622,-0.7263782696173002,44.124004024159895,1557.3516417909423,81.0,80.37928358217891,61.300000000000004,0.0,14.391535129838294,426.56590409876554,33.972140444444406,89.62
602.71305,635.5016539999999,9.293000000000001,42.06471100010097,-84.23845499981823,2493.3710407514004,6.420740740741703,1.6998148148190175,7.75,-6.864814814806714,2.192222222221007,4.265555555571652,1693.9306666666885,81.0,81.24159999998692,61.1,0.0,15.333913286713015,425.10559532210107,36.23228562933565,89.61
602.9111,635.699704,9.903,42.06472100011113,-84.23843699978784,2495.1712225420392,5.268209673335036,-0.34465054444160614,4.921535831856204,-10.20144087110657,3.4797670296277374,-0.4352544948087598,1799.999402985178,81.0,78.16680597012515,61.7,0.0,16.113420128904515,424.63218016856723,38.21200594943025,89.59
603.10905,635.897654,10.653,42.06473200009072,-84.23841599976815,2496.970495379488,6.724292202876961,-5.412165026496284,7.700726722180843,-13.444299772900083,4.974292202876961,-24.088675246031375,1747.3132203387258,0.0,-22.933288135570212,0.2,0.0,9.59965160652256,425.42723031141855,22.889965397912725,89.58
603.30745,636.096054,11.107000000000001,42.064741000040485,-84.23839299974696,2498.971152972072,-0.9863047858926359,-11.762722921913086,7.136007556675188,-30.44619143576482,12.367909319897748,-66.98827707807702,1449.6860176990797,0.0,-4.745734513271986,1.5,0.0,-0.7798026719446751,427.73647536862904,-1.839406630381395,89.57000000000001
603.50505,636.293654,10.476,42.06474500001009,-84.23836799975759,2500.967011767082,1.1956493833374515,-12.119278882456573,6.636442235086852,-20.246008054367323,6.881585703498802,-77.0325975333498,1639.6744615389666,16.900000000000002,23.50129230769605,14.0,0.0,1.78509999999904,429.1341329777777,4.1803247407396285,89.57000000000001
603.70305,636.4916539999999,9.983,42.06474599995961,-84.23834399975776,2502.966910762082,1.8600340565083648,-14.443129414731787,7.967074924318403,-20.0,6.994013622603346,-70.905645812313,1865.0171428570998,26.0,29.342714285732626,21.0,0.0,4.764636149312033,429.2283672835231,11.193327065807537,89.57000000000001
603.901201,636.689805,9.878,42.064741999893855,-84.23831999966642,2504.968334932579,1.7537465940051442,-16.553065395101232,12.122752043596913,13.079427792909057,-2.988010899183539,-40.21226158040493,1637.632786885282,31.900000000000002,34.140983606602596,25.200000000000003,0.0,6.03094000991571,428.80197544642857,14.176360615079375,89.57000000000001
604.099051,636.887655,9.901,42.06473499993968,-84.23829799965327,2506.966718852583,2.9789757245482025,6.9713339113254875,11.387614565271079,39.054285360421886,0.9327223185542475,53.88533564530195,1797.5813559322278,28.0,26.979830508483488,23.0,0.0,5.824147727272638,428.85758403361314,13.695071675728766,89.56
